Filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class
57.txt,7,52,18,38,17,79,22,44,20,0.56,0.45,0.35,0.57,4.57,1.51,52,38,35.80,33.40,0.66,0.76,4.14,5.85,0.90,19.83,0.86,1.00,14.00,2.65,0.32,0.78,0.05,0.02,0.07,79,7,12,8,7,1,1,2,9,11.2857,11.2857,9.8750,1.1429,1.7143,1.1429,0.1250,0.1429,1.0000,0.1429,0.2857,0.2500,1.2857,1.1250,1
110.txt,27,105,50,80,50,212,80,135,80,0.64,0.59,0.48,0.17,0.86,0.66,105,28,38.60,37.40,0.50,0.72,5.10,7.21,0.87,17.74,0.59,0.38,4.17,1.44,0.08,0.68,0.13,0.01,0.14,212,27,28,28,28,0,0,7,21,7.8519,7.5714,7.5714,1.0370,1.0000,1.0000,0.0000,0.0000,1.0370,0.0000,0.2500,0.2500,0.7500,0.7500,1
84.txt,39,216,84,149,79,507,155,269,146,0.53,0.54,0.39,0.29,7.27,1.91,216,42,41.20,39.40,0.43,0.78,6.78,9.59,0.86,19.75,0.55,0.57,27.92,3.74,0.18,0.53,0.05,0.01,0.06,502,39,79,55,38,16,13,16,49,12.8718,13.2105,9.1273,1.4103,2.0789,1.4474,0.2909,0.4211,0.9744,0.3421,0.4211,0.2909,1.2895,0.8909,1
277.txt,5,30,13,20,13,37,14,22,14,0.59,0.64,0.43,0.67,2.67,1.15,30,30,30,30,0.81,0.81,3.49,4.93,0.94,27.00,0.91,1.00,6.00,1.73,0.27,0.87,0.05,0.00,0.05,37,5,7,7,5,2,2,1,4,7.4000,7.4000,5.2857,1.4000,1.4000,1.4000,0.2857,0.4000,1.0000,0.4000,0.2000,0.1429,0.8000,0.5714,1
378.txt,14,101,45,72,45,145,65,92,65,0.63,0.71,0.45,0.50,6.50,1.80,101,41,42.40,40.70,0.70,0.84,5.93,8.39,0.93,29.75,0.78,0.73,13.88,2.63,0.21,0.75,0.10,0.04,0.14,145,14,23,19,14,3,3,2,19,10.3571,10.3571,7.6316,1.3571,1.6429,1.3571,0.1579,0.2143,1.0000,0.2143,0.1429,0.1053,1.3571,1.0000,1
237.txt,4,31,11,21,11,39,11,23,11,0.59,0.48,0.35,0.60,1.80,0.95,31,31,31,31,0.79,0.79,3.51,4.96,0.94,25.39,0.91,1.00,5.00,1.58,0.22,0.94,0.09,0.00,0.09,39,4,7,5,5,1,1,1,3,9.7500,7.8000,7.8000,1.2500,1.4000,1.0000,0.2000,0.2000,1.2500,0.2000,0.2000,0.2000,0.6000,0.6000,1
124.txt,7,39,12,24,12,53,18,31,18,0.58,0.58,0.31,0.44,1.78,0.94,39,36,37.50,36.00,0.74,0.72,3.79,5.36,0.92,22.32,0.77,0.89,7.11,1.89,0.26,0.70,0.03,0.03,0.06,53,7,11,8,7,0,0,1,3,7.5714,7.5714,6.6250,1.1429,1.5714,1.1429,0.0000,0.0000,1.0000,0.0000,0.1429,0.1250,0.4286,0.3750,1
453.txt,18,96,23,53,22,183,52,95,51,0.52,0.54,0.24,0.34,3.45,1.31,96,42,38.30,37.10,0.52,0.77,5.02,7.10,0.88,18.27,0.56,0.59,9.97,2.23,0.18,0.54,0.05,0.01,0.06,183,18,28,26,18,6,6,3,11,10.1667,10.1667,7.0385,1.4444,1.5556,1.4444,0.2308,0.3333,1.0000,0.3333,0.1667,0.1154,0.6111,0.4231,1
63.txt,10,74,27,47,26,122,49,75,48,0.61,0.64,0.36,0.50,3.50,1.32,74,39,38.20,39.70,0.61,0.76,4.74,6.70,0.90,20.05,0.63,0.79,8.64,2.08,0.15,0.60,0.08,0.04,0.12,122,10,15,13,10,3,2,6,16,12.2000,12.2000,9.3846,1.3000,1.5000,1.3000,0.2308,0.3000,1.0000,0.2000,0.6000,0.4615,1.6000,1.2308,1
477.txt,11,67,29,46,29,124,46,75,46,0.60,0.61,0.43,0.53,5.26,1.62,67,36,34.80,33.30,0.54,0.69,4.25,6.02,0.87,16.39,0.61,0.58,6.37,1.78,0.15,0.65,0.07,0.00,0.07,124,11,15,14,11,2,2,3,13,11.2727,11.2727,8.8571,1.2727,1.3636,1.2727,0.1429,0.1818,1.0000,0.1818,0.2727,0.2143,1.1818,0.9286,1
270.txt,28,165,79,120,75,276,112,163,108,0.59,0.66,0.48,0.44,8.40,2.05,165,42,42.30,41.10,0.60,0.84,7.02,9.93,0.91,26.67,0.74,0.72,22.35,3.34,0.19,0.72,0.10,0.03,0.13,275,28,47,35,28,7,7,7,26,9.8214,9.8214,7.8571,1.2500,1.6786,1.2500,0.2000,0.2500,1.0000,0.2500,0.2500,0.2000,0.9286,0.7429,1
442.txt,18,94,38,65,35,145,56,86,49,0.59,0.57,0.40,0.38,3.05,1.23,94,37,40.80,40.90,0.65,0.76,5.52,7.81,0.91,24.82,0.76,0.67,9.33,2.16,0.16,0.86,0.14,0.01,0.15,139,18,17,16,16,1,1,6,19,7.7222,8.6875,8.6875,0.8889,1.0625,1.0000,0.0625,0.0625,0.8889,0.0625,0.3750,0.3750,1.1875,1.1875,1
142.txt,8,51,24,36,23,123,43,69,42,0.56,0.61,0.47,0.27,1.07,0.73,51,31,29.60,27.80,0.41,0.57,3.25,4.60,0.82,11.42,0.52,0.53,4.27,1.46,0.12,0.53,0.03,0.00,0.03,123,8,12,11,7,5,1,4,9,15.3750,17.5714,11.1818,1.3750,1.7143,1.5714,0.4545,0.7143,0.8750,0.1429,0.5714,0.3636,1.2857,0.8182,1
212.txt,30,144,51,97,51,284,90,165,90,0.58,0.55,0.35,0.32,5.68,1.69,144,45,38.20,38.70,0.51,0.76,6.04,8.54,0.88,20.41,0.59,0.63,22.74,3.37,0.22,0.53,0.07,0.01,0.08,284,30,43,37,30,7,6,9,23,9.4667,9.4667,7.6757,1.2333,1.4333,1.2333,0.1892,0.2333,1.0000,0.2000,0.3000,0.2432,0.7667,0.6216,1
20.txt,11,73,31,47,29,108,43,60,41,0.56,0.68,0.42,0.45,4.05,1.42,73,37,40.10,39.40,0.68,0.79,4.97,7.02,0.92,24.31,0.78,0.70,9.80,2.21,0.23,0.81,0.05,0.00,0.05,108,11,18,12,12,1,1,4,9,9.8182,9.0000,9.0000,1.0909,1.5000,1.0000,0.0833,0.0833,1.0909,0.0833,0.3333,0.3333,0.7500,0.7500,1
473.txt,7,36,14,24,14,49,19,29,19,0.59,0.66,0.39,0.33,0.67,0.58,36,36,36,36,0.73,0.73,3.64,5.14,0.92,21.34,0.83,0.67,2.67,1.15,0.14,0.85,0.07,0.03,0.10,49,7,8,6,7,0,0,1,7,7.0000,7.0000,8.1667,0.8571,1.1429,0.8571,0.0000,0.0000,1.0000,0.0000,0.1429,0.1667,1.0000,1.1667,1
19.txt,28,154,52,103,51,328,92,175,90,0.53,0.51,0.34,0.23,2.96,1.22,154,31,40.40,39.20,0.47,0.76,6.01,8.50,0.87,19.28,0.59,0.56,17.96,3.00,0.18,0.57,0.05,0.02,0.07,328,28,56,41,28,14,12,14,30,11.7143,11.7143,8.0000,1.4643,2.0000,1.4643,0.3415,0.5000,1.0000,0.4286,0.5000,0.3415,1.0714,0.7317,1
33.txt,8,63,27,40,23,83,35,50,29,0.60,0.58,0.43,0.56,2.78,1.18,63,42,42.20,40.30,0.76,0.84,4.89,6.92,0.94,30.76,0.80,0.78,5.44,1.65,0.14,0.77,0.08,0.04,0.12,81,8,9,9,8,1,1,3,6,10.1250,10.1250,9.0000,1.1250,1.1250,1.1250,0.1111,0.1250,1.0000,0.1250,0.3750,0.3333,0.7500,0.6667,1
217.txt,24,115,42,86,41,223,65,146,64,0.65,0.44,0.37,0.26,2.38,1.09,115,31,36.70,36.60,0.52,0.68,5.45,7.70,0.88,19.17,0.59,0.65,14.24,2.67,0.15,0.51,0.11,0.03,0.14,223,24,30,26,23,3,3,5,20,9.2917,9.6957,8.5769,1.0833,1.3043,1.1304,0.1154,0.1304,0.9583,0.1304,0.2174,0.1923,0.8696,0.7692,1
121.txt,28,134,57,89,56,226,80,125,78,0.55,0.62,0.43,0.66,16.45,2.87,134,40,39.80,40.60,0.59,0.79,6.30,8.91,0.90,24.41,0.71,0.82,25.29,3.56,0.25,0.65,0.10,0.01,0.11,226,28,33,30,27,4,2,5,20,8.0714,8.3704,7.5333,1.0714,1.2222,1.1111,0.1333,0.1481,0.9643,0.0741,0.1852,0.1667,0.7407,0.6667,1
185.txt,29,171,71,121,68,340,134,206,129,0.61,0.63,0.42,0.48,13.02,2.55,171,37,40.80,40.60,0.50,0.79,6.56,9.27,0.88,21.47,0.59,0.70,27.16,3.69,0.19,0.52,0.06,0.03,0.09,336,29,49,37,27,11,9,6,32,11.5862,12.4444,9.0811,1.2759,1.8148,1.3704,0.2973,0.4074,0.9310,0.3333,0.2222,0.1622,1.1852,0.8649,1
128.txt,8,38,19,27,19,77,32,43,32,0.56,0.74,0.50,0.29,1.14,0.76,38,29,28.30,21.40,0.49,0.58,3.06,4.33,0.84,11.60,0.63,0.43,2.57,1.13,0.14,0.79,0.05,0.00,0.05,77,8,9,8,8,0,0,1,9,9.6250,9.6250,9.6250,1.0000,1.1250,1.0000,0.0000,0.0000,1.0000,0.0000,0.1250,0.1250,1.1250,1.1250,1
207.txt,29,141,51,93,47,276,86,160,82,0.58,0.51,0.36,0.35,6.35,1.78,141,35,38.60,36.60,0.51,0.71,6.00,8.49,0.88,20.43,0.58,0.67,22.67,3.37,0.21,0.53,0.06,0.01,0.07,275,30,49,37,29,8,7,4,28,9.1667,9.4828,7.4324,1.2333,1.6897,1.2759,0.2162,0.2759,0.9667,0.2414,0.1379,0.1081,0.9655,0.7568,1
454.txt,22,119,51,79,49,210,80,121,78,0.58,0.64,0.43,0.39,4.32,1.47,119,36,38.80,35.50,0.57,0.73,5.81,8.21,0.89,21.86,0.65,0.61,10.32,2.27,0.14,0.63,0.08,0.00,0.08,208,22,27,25,22,3,3,6,19,9.4545,9.4545,8.3200,1.1364,1.2273,1.1364,0.1200,0.1364,1.0000,0.1364,0.2727,0.2400,0.8636,0.7600,1
141.txt,16,89,34,59,34,136,52,80,52,0.59,0.65,0.38,0.48,4.76,1.54,89,38,40.80,38.10,0.65,0.79,5.40,7.63,0.91,24.72,0.74,0.76,12.19,2.47,0.20,0.64,0.12,0.05,0.17,136,16,22,17,16,1,1,2,11,8.5000,8.5000,8.0000,1.0625,1.3750,1.0625,0.0588,0.0625,1.0000,0.0625,0.1250,0.1176,0.6875,0.6471,1
433.txt,12,74,44,60,44,101,50,74,50,0.73,0.68,0.59,0.18,0.53,0.51,74,40,41.40,38.50,0.73,0.77,5.21,7.36,0.93,29.74,0.81,0.59,5.88,1.71,0.14,0.88,0.08,0.00,0.08,100,12,15,13,11,3,2,9,12,8.3333,9.0909,7.6923,1.0833,1.3636,1.1818,0.2308,0.2727,0.9167,0.1818,0.8182,0.6923,1.0909,0.9231,1
165.txt,9,44,18,29,18,84,30,48,30,0.57,0.62,0.41,0.40,1.60,0.89,44,31,32.30,26.20,0.52,0.62,3.39,4.80,0.85,13.19,0.60,0.50,2.50,1.12,0.10,0.61,0.10,0.00,0.10,84,9,12,11,9,2,2,1,4,9.3333,9.3333,7.6364,1.2222,1.3333,1.2222,0.1818,0.2222,1.0000,0.2222,0.1111,0.0909,0.4444,0.3636,1
291.txt,8,64,21,40,21,100,31,55,31,0.55,0.56,0.33,0.40,2.40,1.10,64,37,37.10,34.10,0.64,0.74,4.53,6.40,0.90,20.64,0.73,0.80,9.60,2.19,0.22,0.72,0.13,0.00,0.13,100,8,12,10,8,2,2,5,8,12.5000,12.5000,10.0000,1.2500,1.5000,1.2500,0.2000,0.2500,1.0000,0.2500,0.6250,0.5000,1.0000,0.8000,1
160.txt,19,75,29,50,29,151,57,94,57,0.62,0.61,0.39,0.32,2.89,1.20,75,29,34.80,33.00,0.50,0.69,4.32,6.10,0.86,15.62,0.53,0.50,7.00,1.87,0.15,0.47,0.13,0.00,0.13,151,19,28,24,19,5,5,2,12,7.9474,7.9474,6.2917,1.2632,1.4737,1.2632,0.2083,0.2632,1.0000,0.2632,0.1053,0.0833,0.6316,0.5000,1
399.txt,25,134,64,92,59,254,110,146,99,0.57,0.68,0.48,0.38,6.75,1.84,134,37,39.70,35.80,0.53,0.77,5.95,8.41,0.88,20.82,0.63,0.52,13.02,2.55,0.17,0.65,0.12,0.01,0.13,248,25,44,35,24,10,8,3,25,9.9200,10.3333,7.0857,1.4000,1.8333,1.4583,0.2857,0.4167,0.9600,0.3333,0.1250,0.0857,1.0417,0.7143,1
15.txt,8,85,36,55,33,119,40,63,35,0.53,0.56,0.42,0.45,4.05,1.42,85,41,41.70,42.60,0.71,0.84,5.51,7.79,0.93,29.48,0.87,0.95,18.05,3.00,0.30,0.81,0.10,0.00,0.10,115,8,20,15,10,6,5,3,8,14.3750,11.5000,7.6667,1.8750,2.0000,1.5000,0.4000,0.6000,1.2500,0.5000,0.3000,0.2000,0.8000,0.5333,1
135.txt,2,21,6,13,6,22,6,13,6,0.59,0.46,0.29,0.50,1.00,0.71,21,21,21,21,0.95,0.95,3.17,4.48,0.98,89.20,1.00,1.00,4.00,1.41,0.31,1.00,0.08,0.00,0.08,22,2,3,3,2,1,1,1,3,11.0000,11.0000,7.3333,1.5000,1.5000,1.5000,0.3333,0.5000,1.0000,0.5000,0.5000,0.3333,1.5000,1.0000,1
91.txt,11,54,25,38,23,88,38,55,36,0.62,0.65,0.46,0.54,3.77,1.37,54,38,34.20,31.70,0.61,0.76,4.07,5.76,0.89,17.83,0.69,0.69,6.23,1.77,0.16,0.68,0.04,0.00,0.04,86,11,12,11,11,0,0,1,9,7.8182,7.8182,7.8182,1.0000,1.0909,1.0000,0.0000,0.0000,1.0000,0.0000,0.0909,0.0909,0.8182,0.8182,1
104.txt,5,38,14,25,14,47,15,26,15,0.55,0.58,0.37,0.50,2.50,1.12,38,38,38,38,0.81,0.81,3.92,5.54,0.94,30.29,0.96,1.00,10.00,2.24,0.38,1.00,0.08,0.00,0.08,47,5,9,5,5,1,1,2,5,9.4000,9.4000,9.4000,1.0000,1.8000,1.0000,0.2000,0.2000,1.0000,0.2000,0.4000,0.4000,1.0000,1.0000,1
235.txt,7,60,28,45,28,74,31,48,31,0.65,0.65,0.47,0.60,3.60,1.34,60,43,41.50,41.60,0.81,0.86,4.93,6.97,0.95,38.36,0.94,0.80,6.40,1.79,0.17,0.97,0.12,0.04,0.17,74,7,8,7,7,1,1,2,7,10.5714,10.5714,10.5714,1.0000,1.1429,1.0000,0.1429,0.1429,1.0000,0.1429,0.2857,0.2857,1.0000,1.0000,1
116.txt,18,96,35,68,35,163,53,93,53,0.57,0.57,0.36,0.26,1.57,0.88,96,33,37.80,36.90,0.59,0.74,5.32,7.52,0.90,21.29,0.73,0.87,17.39,2.95,0.22,0.68,0.11,0.01,0.12,163,18,27,19,17,3,3,8,12,9.0556,9.5882,8.5789,1.0556,1.5882,1.1176,0.1579,0.1765,0.9444,0.1765,0.4706,0.4211,0.7059,0.6316,1
282.txt,23,138,67,97,64,243,89,133,86,0.55,0.65,0.49,0.36,4.69,1.53,138,38,41.10,40.90,0.57,0.80,6.26,8.85,0.90,23.16,0.73,0.64,14.69,2.71,0.17,0.75,0.12,0.05,0.17,241,23,34,28,23,6,6,5,31,10.4783,10.4783,8.6071,1.2174,1.4783,1.2174,0.2143,0.2609,1.0000,0.2609,0.2174,0.1786,1.3478,1.1071,1
310.txt,15,86,39,57,38,133,53,77,52,0.58,0.68,0.45,0.72,12.96,2.55,86,35,40.10,42.10,0.65,0.78,5.27,7.46,0.91,23.82,0.74,0.92,21.16,3.25,0.30,0.65,0.09,0.01,0.10,133,15,19,17,16,2,1,2,12,8.8667,8.3125,7.8235,1.1333,1.1875,1.0625,0.1176,0.1250,1.0667,0.0625,0.1250,0.1176,0.7500,0.7059,1
210.txt,20,94,34,69,34,148,53,93,53,0.63,0.57,0.36,0.29,2.04,1.01,94,39,40.90,37.90,0.64,0.77,5.46,7.73,0.91,23.89,0.74,0.75,13.50,2.60,0.19,0.72,0.09,0.02,0.11,148,20,22,15,19,0,0,4,16,7.4000,7.7895,9.8667,0.7500,1.1579,0.7895,0.0000,0.0000,0.9500,0.0000,0.2105,0.2667,0.8421,1.0667,1
105.txt,11,57,26,43,26,125,34,75,34,0.60,0.45,0.46,0.42,3.37,1.30,57,35,30.10,28.60,0.46,0.60,3.60,5.10,0.84,12.89,0.57,0.58,6.37,1.78,0.15,0.64,0.05,0.01,0.07,125,11,17,11,10,2,2,2,16,11.3636,12.5000,11.3636,1.0000,1.7000,1.1000,0.1818,0.2000,0.9091,0.2000,0.2000,0.1818,1.6000,1.4545,1
247.txt,24,125,56,89,54,250,102,148,100,0.59,0.68,0.45,0.35,6.02,1.74,125,37,36.00,33.50,0.50,0.73,5.59,7.91,0.87,19.10,0.60,0.65,20.02,3.16,0.21,0.55,0.04,0.03,0.07,248,24,37,29,24,5,4,4,24,10.3333,10.3333,8.5517,1.2083,1.5417,1.2083,0.1724,0.2083,1.0000,0.1667,0.1667,0.1379,1.0000,0.8276,1
411.txt,8,66,21,43,21,81,23,46,23,0.57,0.50,0.32,0.44,3.06,1.24,66,41,42.80,40.70,0.81,0.82,5.19,7.33,0.95,40.95,0.93,0.88,12.25,2.47,0.30,0.96,0.07,0.00,0.07,81,8,13,9,8,1,1,1,6,10.1250,10.1250,9.0000,1.1250,1.6250,1.1250,0.1111,0.1250,1.0000,0.1250,0.1250,0.1111,0.7500,0.6667,1
279.txt,30,166,79,115,75,289,115,164,111,0.57,0.68,0.48,0.49,11.26,2.37,166,37,42.80,41.30,0.57,0.80,6.90,9.76,0.90,25.15,0.70,0.70,23.17,3.40,0.20,0.68,0.09,0.04,0.13,285,30,40,34,30,4,4,5,29,9.5000,9.5000,8.3824,1.1333,1.3333,1.1333,0.1176,0.1333,1.0000,0.1333,0.1667,0.1471,0.9667,0.8529,1
468.txt,21,103,39,71,39,191,70,109,70,0.57,0.64,0.38,0.34,4.11,1.43,103,38,36.00,33.80,0.54,0.68,5.27,7.45,0.88,19.40,0.65,0.51,9.26,2.15,0.17,0.72,0.08,0.01,0.09,191,21,29,26,22,4,4,3,20,9.0952,8.6818,7.3462,1.2381,1.3182,1.1818,0.1538,0.1818,1.0476,0.1818,0.1364,0.1154,0.9091,0.7692,1
118.txt,11,52,23,35,22,99,45,66,43,0.67,0.65,0.44,0.41,2.88,1.20,52,36,32.10,30.60,0.53,0.72,3.70,5.23,0.86,14.24,0.53,0.59,5.88,1.71,0.15,0.49,0.06,0.00,0.06,99,11,14,12,11,1,1,3,8,9.0000,9.0000,8.2500,1.0909,1.2727,1.0909,0.0833,0.0909,1.0000,0.0909,0.2727,0.2500,0.7273,0.6667,1
2.txt,27,154,75,112,70,267,118,161,111,0.60,0.69,0.49,0.48,11.02,2.35,154,28,42.10,40.90,0.58,0.75,6.66,9.42,0.90,24.64,0.70,0.77,28.52,3.78,0.23,0.63,0.05,0.02,0.07,265,27,44,38,25,15,10,5,26,9.8148,10.6000,6.9737,1.4074,1.7600,1.5200,0.3947,0.6000,0.9259,0.4000,0.2000,0.1316,1.0400,0.6842,1
127.txt,29,160,69,110,66,298,111,168,108,0.56,0.64,0.43,0.49,12.75,2.53,160,39,41.50,37.80,0.54,0.75,6.55,9.27,0.89,22.67,0.65,0.79,33.28,4.08,0.25,0.53,0.08,0.02,0.10,298,29,45,42,29,13,12,9,27,10.2759,10.2759,7.0952,1.4483,1.5517,1.4483,0.3095,0.4483,1.0000,0.4138,0.3103,0.2143,0.9310,0.6429,1
215.txt,4,31,10,18,10,34,11,19,11,0.56,0.58,0.32,0.43,1.29,0.80,31,31,31,31,0.91,0.91,3.76,5.32,0.97,58.46,0.95,0.86,5.14,1.60,0.32,1.00,0.21,0.00,0.21,34,4,7,7,4,3,2,2,1,8.5000,8.5000,4.8571,1.7500,1.7500,1.7500,0.4286,0.7500,1.0000,0.5000,0.5000,0.2857,0.2500,0.1429,1
151.txt,5,33,15,24,15,45,18,29,18,0.64,0.62,0.45,0.60,1.80,0.95,33,33,33,33,0.73,0.73,3.48,4.92,0.92,20.29,0.83,0.80,3.20,1.26,0.14,0.83,0.03,0.00,0.03,45,5,6,5,5,0,0,1,6,9.0000,9.0000,9.0000,1.0000,1.2000,1.0000,0.0000,0.0000,1.0000,0.0000,0.2000,0.2000,1.2000,1.2000,1
441.txt,4,40,10,24,10,49,12,26,12,0.53,0.46,0.25,0.29,0.57,0.53,40,40,40,40,0.82,0.82,4.04,5.71,0.95,32.41,0.92,1.00,7.00,1.87,0.27,0.86,0.08,0.12,0.19,49,4,8,4,4,1,1,2,2,12.2500,12.2500,12.2500,1.0000,2.0000,1.0000,0.2500,0.2500,1.0000,0.2500,0.5000,0.5000,0.5000,0.5000,1
9.txt,18,103,38,66,38,174,51,90,51,0.52,0.57,0.37,0.41,6.56,1.81,103,40,39.90,37.60,0.59,0.75,5.52,7.81,0.90,22.05,0.73,0.74,21.56,3.28,0.32,0.70,0.07,0.00,0.07,174,18,33,20,18,4,4,3,19,9.6667,9.6667,8.7000,1.1111,1.8333,1.1111,0.2000,0.2222,1.0000,0.2222,0.1667,0.1500,1.0556,0.9500,1
80.txt,15,105,45,74,44,188,62,102,61,0.54,0.60,0.43,0.53,9.53,2.18,105,38,39.10,38.20,0.56,0.78,5.41,7.66,0.89,20.44,0.73,0.68,15.56,2.79,0.23,0.71,0.05,0.04,0.09,188,15,30,23,16,7,6,5,13,12.5333,11.7500,8.1739,1.5333,1.8750,1.4375,0.3043,0.4375,1.0667,0.3750,0.3125,0.2174,0.8125,0.5652,1
403.txt,7,50,15,30,14,67,21,37,19,0.55,0.51,0.30,0.43,1.29,0.80,50,36,39.90,37.00,0.75,0.72,4.32,6.11,0.93,26.23,0.81,0.86,5.14,1.60,0.16,0.81,0.05,0.03,0.08,67,7,8,5,7,0,0,2,4,9.5714,9.5714,13.4000,0.7143,1.1429,0.7143,0.0000,0.0000,1.0000,0.0000,0.2857,0.4000,0.5714,0.8000,1
406.txt,7,36,10,27,10,53,15,34,15,0.64,0.44,0.28,0.40,0.80,0.63,36,33,34.40,33.80,0.68,0.66,3.50,4.94,0.90,17.70,0.79,0.80,3.20,1.26,0.12,0.76,0.09,0.03,0.12,53,7,6,5,6,0,0,1,4,7.5714,8.8333,10.6000,0.7143,1.0000,0.8333,0.0000,0.0000,0.8571,0.0000,0.1667,0.2000,0.6667,0.8000,1
193.txt,23,133,63,89,59,220,102,132,98,0.60,0.74,0.47,0.47,10.30,2.27,133,39,40.20,37.40,0.60,0.76,6.34,8.97,0.91,25.10,0.67,0.64,19.15,3.09,0.23,0.70,0.11,0.02,0.12,218,23,33,29,23,6,6,1,23,9.4783,9.4783,7.5172,1.2609,1.4348,1.2609,0.2069,0.2609,1.0000,0.2609,0.0435,0.0345,1.0000,0.7931,1
333.txt,30,146,69,109,66,263,100,161,97,0.61,0.60,0.47,0.35,5.23,1.62,146,35,40.80,38.00,0.56,0.81,6.37,9.00,0.89,22.91,0.68,0.67,19.56,3.13,0.18,0.65,0.14,0.02,0.17,263,30,38,31,30,1,1,5,42,8.7667,8.7667,8.4839,1.0333,1.2667,1.0333,0.0323,0.0333,1.0000,0.0333,0.1667,0.1613,1.4000,1.3548,1
254.txt,10,59,26,36,26,78,37,48,37,0.62,0.77,0.44,0.50,3.00,1.22,59,42,40.50,40.40,0.76,0.84,4.72,6.68,0.94,29.53,0.75,0.67,5.33,1.63,0.17,0.76,0.02,0.02,0.04,78,10,10,9,9,1,1,3,5,7.8000,8.6667,8.6667,0.9000,1.1111,1.0000,0.1111,0.1111,0.9000,0.1111,0.3333,0.3333,0.5556,0.5556,1
260.txt,4,25,11,17,11,31,12,18,12,0.58,0.67,0.44,0.50,1.00,0.71,25,25,25,25,0.81,0.81,3.18,4.49,0.94,23.81,0.94,1.00,4.00,1.41,0.22,0.92,0.00,0.06,0.06,31,4,4,3,4,0,0,2,2,7.7500,7.7500,10.3333,0.7500,1.0000,0.7500,0.0000,0.0000,1.0000,0.0000,0.5000,0.6667,0.5000,0.6667,1
338.txt,12,78,29,47,28,142,50,76,49,0.54,0.64,0.37,0.46,5.04,1.59,78,37,38.10,37.00,0.55,0.71,4.63,6.55,0.88,17.80,0.62,0.62,9.38,2.17,0.20,0.64,0.05,0.00,0.05,142,12,21,18,12,5,5,5,18,11.8333,11.8333,7.8889,1.5000,1.7500,1.5000,0.2778,0.4167,1.0000,0.4167,0.4167,0.2778,1.5000,1.0000,1
480.txt,12,78,32,49,32,123,49,68,49,0.55,0.72,0.41,0.39,4.32,1.47,78,41,41.10,42.80,0.63,0.81,4.97,7.03,0.91,22.08,0.72,0.61,10.32,2.27,0.25,0.83,0.04,0.00,0.04,123,12,26,19,12,6,5,3,4,10.2500,10.2500,6.4737,1.5833,2.1667,1.5833,0.3158,0.5000,1.0000,0.4167,0.2500,0.1579,0.3333,0.2105,1
265.txt,27,153,63,109,62,275,94,152,90,0.55,0.59,0.41,0.44,9.68,2.20,153,43,39.60,37.90,0.56,0.77,6.52,9.23,0.90,23.37,0.72,0.62,19.22,3.10,0.20,0.75,0.10,0.01,0.11,275,27,44,36,27,9,9,11,33,10.1852,10.1852,7.6389,1.3333,1.6296,1.3333,0.2500,0.3333,1.0000,0.3333,0.4074,0.3056,1.2222,0.9167,1
278.txt,4,34,14,23,12,39,17,26,15,0.67,0.58,0.41,0.50,2.50,1.12,34,34,34,34,0.87,0.87,3.85,5.44,0.96,42.48,0.88,0.90,8.10,2.01,0.35,0.87,0.04,0.00,0.04,39,4,9,6,4,2,1,1,4,9.7500,9.7500,6.5000,1.5000,2.2500,1.5000,0.3333,0.5000,1.0000,0.2500,0.2500,0.1667,1.0000,0.6667,1
380.txt,9,61,19,40,19,86,24,50,24,0.58,0.48,0.31,0.20,0.60,0.55,61,39,39.10,39.70,0.71,0.78,4.65,6.58,0.92,25.09,0.80,0.73,8.07,2.01,0.22,0.81,0.12,0.02,0.14,86,9,15,10,9,2,2,1,8,9.5556,9.5556,8.6000,1.1111,1.6667,1.1111,0.2000,0.2222,1.0000,0.2222,0.1111,0.1000,0.8889,0.8000,1
228.txt,22,140,69,96,65,244,105,140,98,0.57,0.70,0.49,0.55,13.09,2.56,140,40,41.60,39.40,0.57,0.81,6.34,8.96,0.90,23.62,0.69,0.73,23.27,3.41,0.23,0.66,0.04,0.01,0.05,240,22,33,29,22,8,6,10,22,10.9091,10.9091,8.2759,1.3182,1.5000,1.3182,0.2759,0.3636,1.0000,0.2727,0.4545,0.3448,1.0000,0.7586,1
479.txt,27,113,46,81,46,197,70,116,70,0.59,0.60,0.41,0.44,7.11,1.89,113,38,38.90,37.60,0.57,0.76,5.69,8.05,0.89,21.81,0.70,0.75,20.25,3.18,0.23,0.64,0.08,0.03,0.11,197,27,34,28,26,3,2,4,14,7.2963,7.5769,7.0357,1.0370,1.3077,1.0769,0.1071,0.1154,0.9630,0.0769,0.1538,0.1429,0.5385,0.5000,1
183.txt,5,34,14,26,14,52,17,32,17,0.62,0.53,0.41,0.80,3.20,1.26,34,32,33.00,33.20,0.65,0.64,3.33,4.71,0.89,15.96,0.81,1.00,5.00,1.58,0.16,0.76,0.06,0.00,0.06,52,5,6,5,5,0,0,2,4,10.4000,10.4000,10.4000,1.0000,1.2000,1.0000,0.0000,0.0000,1.0000,0.0000,0.4000,0.4000,0.8000,0.8000,1
