Filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class
277.txt,2,40,25,32,25,59,30,42,30,0.71,0.71,0.62,0.00,0.00,0.00,40,35,34.00,32.30,0.68,0.70,3.68,5.21,0.90,18.58,0.76,1.00,2.00,1.00,0.05,0.74,0.02,0.00,0.02,59,2,2,1,1,0,0,6,8,29.5000,59.0000,59.0000,0.5000,2.0000,1.0000,0.0000,0.0000,0.5000,0.0000,6.0000,6.0000,8.0000,8.0000,4
378.txt,13,116,43,78,40,194,58,107,53,0.55,0.50,0.37,0.44,7.11,1.89,116,42,41.30,41.70,0.60,0.85,5.89,8.33,0.90,23.43,0.73,0.83,25.00,3.54,0.28,0.71,0.09,0.02,0.11,190,13,33,18,14,8,7,3,20,14.6154,13.5714,10.5556,1.3846,2.3571,1.2857,0.4444,0.5714,1.0769,0.5000,0.2143,0.1667,1.4286,1.1111,4
237.txt,24,259,125,191,117,472,170,254,152,0.54,0.60,0.48,0.55,22.41,3.35,259,40,41.80,41.30,0.55,0.80,8.43,11.92,0.90,27.43,0.75,0.75,41.81,4.57,0.22,0.74,0.11,0.01,0.11,460,24,59,38,28,13,11,15,49,19.1667,16.4286,12.1053,1.5833,2.1071,1.3571,0.3421,0.4643,1.1667,0.3929,0.5357,0.3947,1.7500,1.2895,4
124.txt,25,193,97,138,89,363,130,185,121,0.51,0.65,0.50,0.51,17.75,2.98,193,35,41.60,39.60,0.53,0.78,7.16,10.13,0.89,23.89,0.75,0.80,43.84,4.68,0.30,0.71,0.08,0.01,0.09,361,25,59,38,24,17,11,17,36,14.4400,15.0417,9.5000,1.5200,2.4583,1.5833,0.4474,0.7083,0.9600,0.4583,0.7083,0.4474,1.5000,0.9474,4
453.txt,18,175,68,135,65,349,95,193,88,0.55,0.46,0.39,0.38,6.89,1.86,175,36,39.30,38.70,0.50,0.79,6.62,9.37,0.88,21.57,0.70,0.64,19.15,3.09,0.16,0.66,0.13,0.03,0.17,343,18,37,25,19,10,8,11,41,19.0556,18.0526,13.7200,1.3889,1.9474,1.3158,0.4000,0.5263,1.0556,0.4211,0.5789,0.4400,2.1579,1.6400,4
63.txt,16,152,54,101,48,321,85,162,73,0.50,0.45,0.36,0.31,5.02,1.58,152,32,40.70,38.70,0.47,0.75,6.00,8.48,0.87,19.35,0.62,0.63,20.08,3.17,0.20,0.61,0.10,0.02,0.13,314,16,42,28,16,14,11,12,26,19.6250,19.6250,11.2143,1.7500,2.6250,1.7500,0.5000,0.8750,1.0000,0.6875,0.7500,0.4286,1.6250,0.9286,4
477.txt,65,393,193,295,188,1347,559,704,499,0.52,0.71,0.49,0.29,17.64,2.97,393,39,40.20,37.20,0.29,0.73,7.57,10.71,0.83,18.31,0.42,0.39,32.65,4.04,0.12,0.41,0.08,0.02,0.10,1315,65,161,114,74,40,31,27,169,20.2308,17.7703,11.5351,1.7538,2.1757,1.5405,0.3509,0.5405,1.1385,0.4189,0.3649,0.2368,2.2838,1.4825,4
270.txt,8,87,33,57,30,124,41,72,36,0.58,0.50,0.38,0.43,3.86,1.39,87,42,43.40,39.90,0.70,0.78,5.52,7.81,0.93,28.48,0.79,0.86,15.43,2.78,0.25,0.74,0.15,0.00,0.15,120,8,18,10,8,4,4,6,11,15.0000,15.0000,12.0000,1.2500,2.2500,1.2500,0.4000,0.5000,1.0000,0.5000,0.7500,0.6000,1.3750,1.1000,4
442.txt,19,193,75,146,71,422,107,224,103,0.53,0.46,0.39,0.53,18.06,3.01,193,39,39.90,38.00,0.46,0.78,6.64,9.40,0.87,20.29,0.65,0.86,47.27,4.86,0.25,0.54,0.07,0.01,0.08,420,19,54,39,20,17,10,15,43,22.1053,21.0000,10.7692,2.0526,2.7000,1.9500,0.4359,0.8500,1.0526,0.5000,0.7500,0.3846,2.1500,1.1026,4
524.txt,6,69,23,44,21,102,32,57,28,0.56,0.49,0.33,0.43,2.57,1.13,69,43,40.90,39.90,0.68,0.78,4.83,6.83,0.92,23.77,0.77,0.93,12.07,2.46,0.23,0.72,0.14,0.00,0.14,98,6,13,7,6,3,3,4,9,16.3333,16.3333,14.0000,1.1667,2.1667,1.1667,0.4286,0.5000,1.0000,0.5000,0.6667,0.5714,1.5000,1.2857,4
142.txt,16,138,52,98,47,235,66,134,58,0.57,0.43,0.38,0.39,6.57,1.81,138,36,41.60,40.40,0.59,0.80,6.37,9.00,0.90,24.32,0.73,0.82,29.45,3.84,0.27,0.67,0.13,0.01,0.13,232,16,36,19,16,7,7,13,26,14.5000,14.5000,12.2105,1.1875,2.2500,1.1875,0.3684,0.4375,1.0000,0.4375,0.8125,0.6842,1.6250,1.3684,4
212.txt,9,114,51,80,48,157,62,98,57,0.62,0.58,0.45,0.33,2.00,1.00,114,47,45.60,42.60,0.73,0.84,6.43,9.10,0.94,34.69,0.82,0.89,14.22,2.67,0.16,0.81,0.10,0.00,0.10,153,9,17,10,9,3,3,7,13,17.0000,17.0000,15.3000,1.1111,1.8889,1.1111,0.3000,0.3333,1.0000,0.3333,0.7778,0.7000,1.4444,1.3000,4
473.txt,17,187,85,139,82,348,146,204,133,0.59,0.65,0.45,0.44,10.67,2.31,187,39,41.80,39.00,0.54,0.81,7.09,10.02,0.89,23.95,0.68,0.69,25.35,3.56,0.18,0.63,0.16,0.03,0.19,334,17,40,24,18,8,7,10,48,19.6471,18.5556,13.9167,1.4118,2.2222,1.3333,0.3333,0.4444,1.0588,0.3889,0.5556,0.4167,2.6667,2.0000,4
217.txt,12,97,32,67,29,164,47,89,40,0.54,0.45,0.33,0.27,1.88,0.97,97,39,40.30,39.50,0.59,0.79,5.36,7.57,0.90,21.51,0.75,0.81,16.96,2.91,0.24,0.70,0.13,0.02,0.16,158,12,26,15,12,3,3,6,12,13.1667,13.1667,10.5333,1.2500,2.1667,1.2500,0.2000,0.2500,1.0000,0.2500,0.5000,0.4000,1.0000,0.8000,4
121.txt,11,108,45,76,41,168,57,95,51,0.57,0.54,0.42,0.44,5.33,1.63,108,36,40.60,38.40,0.64,0.78,5.89,8.33,0.91,25.81,0.80,0.85,19.59,3.13,0.24,0.75,0.13,0.01,0.14,165,11,23,15,11,6,5,9,18,15.0000,15.0000,11.0000,1.3636,2.0909,1.3636,0.4000,0.5455,1.0000,0.4545,0.8182,0.6000,1.6364,1.2000,4
185.txt,15,150,51,102,44,277,72,139,61,0.50,0.44,0.34,0.29,3.43,1.31,150,38,40.00,40.70,0.54,0.76,6.37,9.01,0.89,22.39,0.73,0.71,21.43,3.27,0.22,0.71,0.13,0.01,0.14,269,15,40,27,19,9,9,9,30,17.9333,14.1579,9.9630,1.8000,2.1053,1.4211,0.3333,0.4737,1.2667,0.4737,0.4737,0.3333,1.5789,1.1111,4
128.txt,8,89,32,61,29,144,41,84,36,0.58,0.43,0.36,0.39,3.52,1.33,89,33,40.30,38.90,0.62,0.79,5.24,7.42,0.90,22.29,0.73,0.83,15.70,2.80,0.23,0.66,0.12,0.01,0.13,141,8,21,12,8,6,4,7,14,17.6250,17.6250,11.7500,1.5000,2.6250,1.5000,0.5000,0.7500,1.0000,0.5000,0.8750,0.5833,1.7500,1.1667,4
207.txt,11,121,51,83,45,208,63,109,55,0.52,0.50,0.42,0.39,4.65,1.52,121,37,40.20,37.70,0.58,0.75,5.93,8.39,0.90,22.84,0.76,0.71,15.61,2.79,0.20,0.76,0.13,0.00,0.13,202,11,28,15,11,6,4,9,25,18.3636,18.3636,13.4667,1.3636,2.5455,1.3636,0.4000,0.5455,1.0000,0.3636,0.8182,0.6000,2.2727,1.6667,4
454.txt,24,205,89,161,85,357,115,204,108,0.57,0.53,0.43,0.50,15.50,2.78,205,43,41.70,40.30,0.57,0.82,7.67,10.85,0.91,27.05,0.79,0.77,37.16,4.31,0.24,0.74,0.14,0.05,0.20,353,24,49,34,27,11,12,11,36,14.7083,13.0741,10.3824,1.4167,1.8148,1.2593,0.3235,0.4074,1.1250,0.4444,0.4074,0.3235,1.3333,1.0588,4
553.txt,28,180,75,138,72,358,120,214,115,0.60,0.54,0.42,0.35,7.68,1.96,180,38,42.70,39.30,0.50,0.79,6.73,9.51,0.88,21.84,0.64,0.59,21.73,3.30,0.17,0.69,0.12,0.01,0.13,354,28,60,34,28,10,8,12,40,12.6429,12.6429,10.4118,1.2143,2.1429,1.2143,0.2941,0.3571,1.0000,0.2857,0.4286,0.3529,1.4286,1.1765,4
141.txt,12,116,41,72,37,173,49,90,43,0.52,0.48,0.35,0.45,5.83,1.71,116,41,41.90,42.80,0.67,0.79,6.24,8.82,0.92,28.85,0.80,0.93,25.14,3.55,0.30,0.77,0.13,0.01,0.14,170,12,24,16,11,8,6,8,18,14.1667,15.4545,10.6250,1.3333,2.1818,1.4545,0.5000,0.7273,0.9167,0.5455,0.7273,0.5000,1.6364,1.1250,4
433.txt,62,341,128,262,122,988,238,488,224,0.49,0.46,0.38,0.30,17.61,2.97,341,30,40.10,39.00,0.35,0.77,7.67,10.85,0.85,19.41,0.54,0.52,52.36,5.12,0.20,0.54,0.06,0.03,0.09,986,62,165,121,64,56,37,22,78,15.9032,15.4062,8.1488,1.9516,2.5781,1.8906,0.4628,0.8750,1.0323,0.5781,0.3438,0.1818,1.2188,0.6446,4
165.txt,17,160,61,108,57,359,95,163,87,0.45,0.53,0.38,0.42,13.78,2.63,160,42,39.50,37.90,0.45,0.77,5.97,8.44,0.86,18.60,0.66,0.58,26.78,3.66,0.28,0.76,0.10,0.02,0.12,356,17,68,54,33,18,14,8,26,20.9412,10.7879,6.5926,3.1765,2.0606,1.6364,0.3333,0.5455,1.9412,0.4242,0.2424,0.1481,0.7879,0.4815,4
291.txt,21,183,100,149,100,312,134,193,134,0.62,0.69,0.55,0.43,9.49,2.18,183,37,40.60,39.30,0.59,0.77,7.33,10.36,0.91,26.85,0.77,0.61,18.84,3.07,0.16,0.83,0.13,0.02,0.15,312,21,36,27,24,3,4,12,33,14.8571,13.0000,11.5556,1.2857,1.5000,1.1250,0.1111,0.1250,1.1429,0.1667,0.5000,0.4444,1.3750,1.2222,4
160.txt,11,120,41,88,37,199,53,117,46,0.59,0.39,0.34,0.31,3.46,1.31,120,37,42.40,41.30,0.60,0.82,6.02,8.51,0.90,24.06,0.75,0.71,17.86,2.99,0.21,0.76,0.16,0.03,0.19,196,11,28,17,12,6,6,7,21,17.8182,16.3333,11.5294,1.5455,2.3333,1.4167,0.3529,0.5000,1.0909,0.5000,0.5833,0.4118,1.7500,1.2353,4
399.txt,81,473,193,378,185,1410,370,737,341,0.52,0.46,0.41,0.25,14.06,2.65,473,40,41.20,40.00,0.34,0.80,8.91,12.60,0.85,20.91,0.51,0.49,54.26,5.21,0.15,0.53,0.08,0.02,0.10,1399,81,192,145,92,54,40,38,147,17.2716,15.2065,9.6483,1.7901,2.0870,1.5761,0.3724,0.5870,1.1358,0.4348,0.4130,0.2621,1.5978,1.0138,4
135.txt,16,143,61,105,58,228,75,129,70,0.57,0.54,0.43,0.44,7.41,1.92,143,41,42.10,41.80,0.63,0.80,6.70,9.47,0.91,27.44,0.81,0.82,26.26,3.62,0.25,0.81,0.12,0.03,0.15,225,16,31,20,15,8,7,10,22,14.0625,15.0000,11.2500,1.2500,2.0667,1.3333,0.4000,0.5333,0.9375,0.4667,0.6667,0.5000,1.4667,1.1000,4
91.txt,13,130,56,96,52,212,72,122,66,0.58,0.54,0.43,0.50,10.00,2.24,130,41,41.60,40.10,0.61,0.81,6.31,8.93,0.91,25.48,0.79,0.78,24.02,3.47,0.25,0.79,0.13,0.01,0.14,209,13,33,18,13,6,5,13,22,16.0769,16.0769,11.6111,1.3846,2.5385,1.3846,0.3333,0.4615,1.0000,0.3846,1.0000,0.7222,1.6923,1.2222,4
104.txt,15,150,56,104,52,258,75,139,69,0.54,0.50,0.37,0.43,7.71,1.96,150,43,43.20,39.80,0.58,0.78,6.60,9.34,0.90,24.69,0.75,0.83,29.17,3.82,0.25,0.71,0.09,0.01,0.10,255,15,35,25,13,12,8,11,22,17.0000,19.6154,10.2000,1.6667,2.6923,1.9231,0.4800,0.9231,0.8667,0.6154,0.8462,0.4400,1.6923,0.8800,4
235.txt,21,255,140,198,135,450,176,255,170,0.57,0.67,0.55,0.66,31.11,3.94,255,36,42.10,41.40,0.57,0.80,8.50,12.02,0.91,28.54,0.78,0.76,41.07,4.53,0.21,0.74,0.16,0.03,0.19,447,21,53,39,24,13,10,17,47,21.2857,18.6250,11.4615,1.8571,2.2083,1.6250,0.3333,0.5417,1.1429,0.4167,0.7083,0.4359,1.9583,1.2051,4
116.txt,11,118,44,81,40,176,57,100,49,0.57,0.49,0.37,0.44,5.33,1.63,118,44,43.50,42.30,0.67,0.81,6.29,8.89,0.92,29.04,0.81,0.81,17.93,2.99,0.22,0.79,0.13,0.01,0.14,173,11,21,14,11,5,4,8,19,15.7273,15.7273,12.3571,1.2727,1.9091,1.2727,0.3571,0.4545,1.0000,0.3636,0.7273,0.5714,1.7273,1.3571,4
282.txt,35,267,128,197,117,652,237,354,208,0.54,0.59,0.48,0.38,12.66,2.52,267,40,41.20,39.90,0.41,0.78,7.39,10.46,0.86,20.43,0.56,0.58,29.07,3.81,0.14,0.54,0.08,0.01,0.09,635,35,69,45,36,16,10,19,75,18.1429,17.6389,14.1111,1.2857,1.9167,1.2500,0.3556,0.4444,1.0286,0.2778,0.5278,0.4222,2.0833,1.6667,4
310.txt,14,126,46,88,43,207,61,118,56,0.57,0.47,0.37,0.46,8.80,2.10,126,39,42.30,40.70,0.61,0.78,6.19,8.76,0.91,24.88,0.75,0.83,28.20,3.75,0.29,0.65,0.12,0.03,0.15,203,14,31,19,16,8,7,7,18,14.5000,12.6875,10.6842,1.3571,1.9375,1.1875,0.4211,0.5000,1.1429,0.4375,0.4375,0.3684,1.1250,0.9474,4
544.txt,15,131,54,91,51,218,77,126,72,0.58,0.57,0.41,0.44,8.40,2.05,131,40,42.60,41.40,0.60,0.81,6.27,8.87,0.91,24.72,0.72,0.72,22.35,3.34,0.25,0.68,0.13,0.02,0.15,214,15,32,23,15,10,6,9,23,14.2667,14.2667,9.3043,1.5333,2.1333,1.5333,0.4348,0.6667,1.0000,0.4000,0.6000,0.3913,1.5333,1.0000,4
210.txt,9,115,51,83,47,166,67,107,61,0.64,0.57,0.44,0.32,1.89,0.97,115,43,43.90,40.40,0.69,0.84,6.31,8.93,0.93,30.92,0.78,0.89,15.21,2.76,0.16,0.75,0.10,0.00,0.10,161,9,18,12,10,3,3,6,16,17.8889,16.1000,13.4167,1.3333,1.8000,1.2000,0.2500,0.3000,1.1111,0.3000,0.6000,0.5000,1.6000,1.3333,4
105.txt,105,542,291,451,280,1563,507,882,478,0.56,0.54,0.54,0.29,22.39,3.35,542,34,41.70,41.20,0.35,0.79,9.69,13.71,0.86,22.18,0.51,0.46,54.89,5.24,0.13,0.55,0.07,0.01,0.09,1551,105,219,133,97,47,38,69,168,14.7714,15.9897,11.6617,1.2667,2.2577,1.3711,0.3534,0.4845,0.9238,0.3918,0.7113,0.5188,1.7320,1.2632,4
247.txt,82,625,338,525,324,1566,500,826,458,0.53,0.55,0.54,0.39,39.85,4.46,625,44,40.70,40.20,0.40,0.80,11.17,15.79,0.88,25.59,0.64,0.57,84.41,6.50,0.18,0.66,0.09,0.02,0.12,1536,82,192,127,85,39,29,57,169,18.7317,18.0706,12.0945,1.5488,2.2588,1.4941,0.3071,0.4588,1.0366,0.3412,0.6706,0.4488,1.9882,1.3307,4
411.txt,25,189,68,135,66,345,99,190,94,0.55,0.49,0.36,0.38,8.82,2.10,189,41,42.10,40.40,0.55,0.82,7.20,10.18,0.90,24.64,0.71,0.73,32.27,4.02,0.23,0.66,0.15,0.01,0.16,341,25,54,37,24,16,11,10,34,13.6400,14.2083,9.2162,1.4800,2.2500,1.5417,0.4324,0.6667,0.9600,0.4583,0.4167,0.2703,1.4167,0.9189,4
279.txt,15,129,52,90,47,222,77,126,64,0.57,0.51,0.40,0.34,3.78,1.38,129,37,41.90,37.90,0.58,0.76,6.12,8.66,0.90,23.35,0.71,0.69,15.12,2.75,0.17,0.70,0.13,0.01,0.14,210,15,31,17,16,7,6,8,21,14.0000,13.1250,12.3529,1.1333,1.9375,1.0625,0.4118,0.4375,1.0667,0.3750,0.5000,0.4706,1.3125,1.2353,4
468.txt,16,111,39,74,37,281,111,148,91,0.53,0.61,0.35,0.33,4.00,1.41,111,29,36.70,32.40,0.40,0.66,4.68,6.62,0.84,14.86,0.50,0.64,14.69,2.71,0.16,0.42,0.08,0.00,0.08,267,16,34,21,16,7,6,6,35,16.6875,16.6875,12.7143,1.3125,2.1250,1.3125,0.3333,0.4375,1.0000,0.3750,0.3750,0.2857,2.1875,1.6667,4
118.txt,10,105,42,73,39,164,53,92,48,0.56,0.52,0.40,0.48,5.76,1.70,105,36,40.60,38.50,0.64,0.77,5.80,8.20,0.91,25.33,0.79,0.84,17.64,2.97,0.23,0.76,0.10,0.01,0.11,161,10,19,11,8,5,4,7,17,16.1000,20.1250,14.6364,1.1000,2.3750,1.3750,0.4545,0.6250,0.8000,0.5000,0.8750,0.6364,2.1250,1.5455,4
127.txt,13,141,66,103,62,239,81,137,75,0.57,0.55,0.47,0.50,8.50,2.06,141,38,41.70,39.60,0.59,0.81,6.45,9.12,0.90,24.68,0.75,0.82,23.06,3.40,0.20,0.72,0.11,0.01,0.12,236,13,31,19,16,5,4,10,24,18.1538,14.7500,12.4211,1.4615,1.9375,1.1875,0.2632,0.3125,1.2308,0.2500,0.6250,0.5263,1.5000,1.2632,4
215.txt,2,56,28,45,28,66,31,48,31,0.73,0.65,0.50,0.33,0.33,0.41,56,45,43.00,41.90,0.85,0.90,4.87,6.89,0.96,46.40,0.94,1.00,3.00,1.22,0.06,0.95,0.06,0.00,0.06,64,2,2,2,2,0,0,1,7,32.0000,32.0000,32.0000,1.0000,1.0000,1.0000,0.0000,0.0000,1.0000,0.0000,0.5000,0.5000,3.5000,3.5000,4
151.txt,8,151,89,119,85,200,99,136,93,0.68,0.68,0.59,0.42,4.17,1.44,151,45,44.70,43.20,0.76,0.86,7.55,10.68,0.95,43.38,0.88,0.83,16.67,2.89,0.15,0.89,0.09,0.01,0.10,195,8,20,12,9,5,5,8,15,24.3750,21.6667,16.2500,1.5000,2.2222,1.3333,0.4167,0.5556,1.1250,0.5556,0.8889,0.6667,1.6667,1.2500,4
441.txt,8,83,28,56,26,128,36,70,32,0.55,0.46,0.34,0.45,4.05,1.42,83,41,40.90,41.60,0.65,0.78,5.19,7.34,0.91,23.60,0.80,0.90,16.20,2.85,0.26,0.73,0.13,0.03,0.16,124,8,18,9,8,3,3,2,10,15.5000,15.5000,13.7778,1.1250,2.2500,1.1250,0.3333,0.3750,1.0000,0.3750,0.2500,0.2222,1.2500,1.1111,4
80.txt,113,613,334,521,325,1788,616,1016,591,0.57,0.58,0.54,0.27,19.84,3.15,613,34,41.30,38.90,0.34,0.77,10.25,14.50,0.86,22.75,0.51,0.40,44.64,4.72,0.11,0.54,0.12,0.01,0.13,1770,113,221,135,116,39,34,57,183,15.6637,15.2586,13.1111,1.1947,1.9052,1.1638,0.2889,0.3362,1.0265,0.2931,0.4914,0.4222,1.5776,1.3556,4
403.txt,24,163,67,114,60,337,116,194,101,0.58,0.52,0.41,0.43,11.08,2.35,163,37,41.90,39.70,0.48,0.81,6.28,8.88,0.88,20.25,0.59,0.64,24.93,3.53,0.20,0.51,0.08,0.04,0.12,331,24,49,36,27,12,10,8,33,13.7917,12.2593,9.1944,1.5000,1.8148,1.3333,0.3333,0.4444,1.1250,0.3704,0.2963,0.2222,1.2222,0.9167,4
406.txt,30,237,98,182,93,530,166,290,152,0.55,0.52,0.41,0.32,7.58,1.95,237,42,40.70,40.90,0.45,0.82,7.28,10.29,0.87,21.23,0.63,0.61,27.84,3.73,0.16,0.61,0.12,0.01,0.13,520,30,63,48,29,20,16,22,61,17.3333,17.9310,10.8333,1.6000,2.1724,1.6552,0.4167,0.6897,0.9667,0.5517,0.7586,0.4583,2.1034,1.2708,4
193.txt,92,379,143,287,131,1267,320,617,257,0.49,0.42,0.38,0.20,8.52,2.06,379,42,39.60,39.00,0.30,0.79,7.53,10.65,0.83,18.37,0.47,0.41,37.33,4.32,0.15,0.46,0.10,0.02,0.12,1240,92,193,138,106,43,36,43,108,13.4783,11.6981,8.9855,1.5000,1.8208,1.3019,0.3116,0.4057,1.1522,0.3396,0.4057,0.3116,1.0189,0.7826,4
333.txt,14,119,48,88,45,200,56,112,51,0.56,0.46,0.40,0.55,9.82,2.22,119,37,41.10,38.70,0.59,0.77,5.95,8.41,0.90,23.48,0.79,0.85,23.76,3.45,0.25,0.77,0.10,0.02,0.12,196,14,27,15,14,4,4,7,20,14.0000,14.0000,13.0667,1.0714,1.9286,1.0714,0.2667,0.2857,1.0000,0.2857,0.5000,0.4667,1.4286,1.3333,4
254.txt,13,168,73,112,66,262,91,137,80,0.52,0.58,0.43,0.46,8.80,2.10,168,40,43.10,41.80,0.64,0.82,7.34,10.38,0.92,30.30,0.82,0.80,26.56,3.64,0.24,0.79,0.15,0.01,0.16,252,13,38,24,16,10,9,13,25,19.3846,15.7500,10.5000,1.8462,2.3750,1.5000,0.4167,0.6250,1.2308,0.5625,0.8125,0.5417,1.5625,1.0417,4
260.txt,15,145,65,99,57,228,81,128,68,0.56,0.53,0.45,0.49,8.26,2.03,145,43,44.40,42.00,0.64,0.82,6.79,9.60,0.92,28.28,0.77,0.83,24.03,3.47,0.23,0.71,0.13,0.02,0.16,216,15,32,21,15,7,7,10,20,14.4000,14.4000,10.2857,1.4000,2.1333,1.4000,0.3333,0.4667,1.0000,0.4667,0.6667,0.4762,1.3333,0.9524,4
338.txt,22,198,79,150,74,363,103,194,94,0.53,0.48,0.40,0.43,10.29,2.27,198,42,42.70,39.20,0.55,0.82,7.35,10.39,0.90,24.89,0.77,0.80,36.16,4.25,0.23,0.73,0.10,0.02,0.12,355,22,51,32,23,12,11,10,41,16.1364,15.4348,11.0938,1.4545,2.2174,1.3913,0.3750,0.5217,1.0455,0.4783,0.4348,0.3125,1.7826,1.2812,4
480.txt,20,159,74,115,71,294,112,165,107,0.56,0.65,0.47,0.47,11.79,2.43,159,36,42.20,39.10,0.54,0.76,6.56,9.27,0.89,22.82,0.70,0.68,24.45,3.50,0.22,0.68,0.09,0.01,0.10,291,21,38,26,21,8,7,8,33,13.8571,13.8571,11.1923,1.2381,1.8095,1.2381,0.3077,0.3810,1.0000,0.3333,0.3810,0.3077,1.5714,1.2692,4
265.txt,15,159,72,114,64,257,89,142,78,0.55,0.55,0.45,0.47,9.30,2.16,159,39,43.20,40.80,0.62,0.79,7.01,9.92,0.91,27.85,0.80,0.77,25.33,3.56,0.23,0.79,0.14,0.03,0.17,253,15,35,22,16,8,7,15,19,16.8667,15.8125,11.5000,1.4667,2.1875,1.3750,0.3636,0.5000,1.0667,0.4375,0.9375,0.6818,1.1875,0.8636,4
278.txt,24,213,96,154,87,407,143,218,122,0.54,0.56,0.45,0.41,10.73,2.32,213,34,42.80,40.60,0.52,0.78,7.47,10.56,0.89,24.22,0.71,0.73,33.59,4.10,0.21,0.68,0.11,0.01,0.13,396,24,52,34,24,15,9,15,43,16.5000,16.5000,11.6471,1.4167,2.1667,1.4167,0.4412,0.6250,1.0000,0.3750,0.6250,0.4412,1.7917,1.2647,4
532.txt,27,260,114,198,107,499,159,297,145,0.60,0.49,0.44,0.34,9.45,2.17,260,41,43.40,42.00,0.52,0.85,8.23,11.64,0.90,25.71,0.67,0.66,36.45,4.27,0.19,0.66,0.12,0.02,0.14,493,27,69,47,29,21,13,14,63,18.2593,17.0000,10.4894,1.7407,2.3793,1.6207,0.4468,0.7241,1.0741,0.4483,0.4828,0.2979,2.1724,1.3404,4
513.txt,13,134,54,93,51,236,77,123,68,0.52,0.55,0.40,0.43,6.92,1.86,134,42,41.00,39.40,0.57,0.82,6.17,8.72,0.90,22.91,0.76,0.84,25.97,3.60,0.25,0.70,0.13,0.00,0.13,228,13,28,15,12,5,5,10,25,17.5385,19.0000,15.2000,1.1538,2.3333,1.2500,0.3333,0.4167,0.9231,0.4167,0.8333,0.6667,2.0833,1.6667,4
380.txt,29,197,70,138,68,474,145,266,136,0.56,0.51,0.36,0.30,8.10,2.01,197,38,41.30,40.80,0.42,0.81,6.40,9.05,0.86,18.78,0.52,0.52,24.54,3.50,0.18,0.50,0.08,0.01,0.09,474,29,72,44,29,17,12,8,61,16.3448,16.3448,10.7727,1.5172,2.4828,1.5172,0.3864,0.5862,1.0000,0.4138,0.2759,0.1818,2.1034,1.3864,4
228.txt,2,90,52,72,51,111,56,76,54,0.68,0.71,0.58,0.67,2.67,1.15,90,46,44.70,43.20,0.81,0.88,6.04,8.54,0.96,45.93,0.95,1.00,6.00,1.73,0.08,0.94,0.04,0.00,0.04,111,2,4,2,2,1,0,4,12,55.5000,55.5000,55.5000,1.0000,2.0000,1.0000,0.5000,0.5000,1.0000,0.0000,2.0000,2.0000,6.0000,6.0000,4
479.txt,13,127,45,89,42,219,71,130,66,0.59,0.51,0.35,0.44,6.12,1.75,127,37,41.00,38.00,0.58,0.75,6.07,8.58,0.90,23.15,0.68,0.78,19.53,3.12,0.19,0.59,0.15,0.02,0.18,215,13,28,18,16,3,3,8,23,16.5385,13.4375,11.9444,1.3846,1.7500,1.1250,0.1667,0.1875,1.2308,0.1875,0.5000,0.4444,1.4375,1.2778,4
183.txt,21,154,57,104,52,338,79,159,71,0.47,0.45,0.37,0.42,8.02,2.00,154,40,38.00,35.90,0.46,0.77,5.92,8.38,0.87,18.73,0.65,0.82,30.42,3.90,0.23,0.59,0.08,0.00,0.08,332,21,37,24,20,7,4,13,30,15.8095,16.6000,13.8333,1.1429,1.8500,1.2000,0.2917,0.3500,0.9524,0.2000,0.6500,0.5417,1.5000,1.2500,4
421.txt,11,102,34,66,31,159,43,81,38,0.51,0.47,0.33,0.38,3.85,1.39,102,43,41.30,41.50,0.64,0.81,5.72,8.09,0.91,25.14,0.81,0.88,20.35,3.19,0.28,0.75,0.14,0.02,0.16,155,11,24,15,11,8,5,4,14,14.0909,14.0909,10.3333,1.3636,2.1818,1.3636,0.5333,0.7273,1.0000,0.4545,0.3636,0.2667,1.2727,0.9333,4
195.txt,9,75,27,47,23,115,36,64,29,0.56,0.45,0.36,0.33,2.00,1.00,75,37,41.30,39.40,0.65,0.75,4.95,6.99,0.91,22.88,0.73,0.78,10.89,2.33,0.22,0.70,0.16,0.00,0.16,111,9,17,10,9,5,3,5,11,12.3333,12.3333,11.1000,1.1111,1.8889,1.1111,0.5000,0.5556,1.0000,0.3333,0.5556,0.5000,1.2222,1.1000,4
267.txt,12,113,46,83,41,173,59,101,48,0.58,0.48,0.41,0.48,5.76,1.70,113,41,42.00,41.90,0.65,0.80,6.07,8.59,0.92,27.08,0.82,0.84,17.64,2.97,0.21,0.81,0.13,0.02,0.15,161,12,23,13,13,4,4,7,17,13.4167,12.3846,12.3846,1.0833,1.7692,1.0000,0.3077,0.3077,1.0833,0.3077,0.5385,0.5385,1.3077,1.3077,4
