Filename,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class
57.txt,40,256,122,187,112,567,245,340,223,0.60,0.66,0.48,0.42,17.15,2.93,256,39,42.00,40.90,0.45,0.80,7.60,10.75,0.87,21.96,0.55,0.56,30.87,3.93,0.16,0.55,0.08,0.01,0.09,559,40,74,62,40,18,17,13,65,13.9750,13.9750,9.0161,1.5500,1.8500,1.5500,0.2903,0.4500,1.0000,0.4250,0.3250,0.2097,1.6250,1.0484,3
110.txt,12,102,49,70,45,163,70,89,61,0.55,0.69,0.48,0.50,6.50,1.80,102,41,40.10,38.30,0.63,0.79,5.65,7.99,0.91,24.04,0.79,0.85,18.62,3.05,0.25,0.73,0.12,0.03,0.16,157,12,22,18,12,5,4,5,15,13.0833,13.0833,8.7222,1.5000,1.8333,1.5000,0.2778,0.4167,1.0000,0.3333,0.4167,0.2778,1.2500,0.8333,3
84.txt,34,230,102,157,93,480,199,266,163,0.55,0.61,0.44,0.30,8.76,2.09,230,39,42.80,41.80,0.48,0.81,7.42,10.50,0.88,22.50,0.59,0.54,28.17,3.75,0.20,0.60,0.06,0.02,0.08,453,34,75,56,37,12,10,11,38,13.3235,12.2432,8.0893,1.6471,2.0270,1.5135,0.2143,0.3243,1.0882,0.2703,0.2973,0.1964,1.0270,0.6786,3
277.txt,30,203,83,149,79,370,136,214,124,0.58,0.58,0.41,0.38,9.80,2.21,203,42,43.70,41.10,0.55,0.84,7.46,10.55,0.90,25.30,0.70,0.68,32.01,4.00,0.22,0.65,0.10,0.04,0.14,360,30,55,41,31,9,8,7,27,12.0000,11.6129,8.7805,1.3667,1.7742,1.3226,0.2195,0.2903,1.0333,0.2581,0.2258,0.1707,0.8710,0.6585,3
378.txt,23,211,96,152,90,378,146,239,140,0.63,0.59,0.45,0.34,6.90,1.86,211,37,41.40,42.10,0.56,0.85,7.67,10.85,0.90,26.24,0.64,0.62,22.34,3.34,0.15,0.62,0.08,0.03,0.11,376,23,40,33,24,9,7,12,47,16.3478,15.6667,11.3939,1.4348,1.6667,1.3750,0.2727,0.3750,1.0435,0.2917,0.5000,0.3636,1.9583,1.4242,3
237.txt,33,210,115,151,105,404,189,243,173,0.60,0.71,0.55,0.50,16.50,2.87,210,36,40.40,37.10,0.52,0.79,7.39,10.45,0.89,23.91,0.62,0.68,30.68,3.92,0.19,0.62,0.09,0.02,0.11,396,33,55,44,34,8,8,7,52,12.0000,11.6471,9.0000,1.3333,1.6176,1.2941,0.1818,0.2353,1.0303,0.2353,0.2059,0.1591,1.5294,1.1818,3
124.txt,11,98,48,75,47,154,62,93,61,0.60,0.66,0.49,0.74,12.57,2.51,98,41,39.80,37.50,0.64,0.80,5.58,7.90,0.91,24.38,0.81,0.96,21.04,3.24,0.24,0.78,0.09,0.03,0.12,154,11,23,15,11,4,3,4,19,14.0000,14.0000,10.2667,1.3636,2.0909,1.3636,0.2667,0.3636,1.0000,0.2727,0.3636,0.2667,1.7273,1.2667,3
453.txt,31,198,85,138,80,444,162,240,150,0.54,0.62,0.43,0.33,7.89,1.99,198,36,39.50,39.10,0.45,0.77,6.64,9.40,0.87,19.98,0.57,0.59,25.33,3.56,0.18,0.53,0.07,0.02,0.10,436,31,63,53,32,22,15,4,51,14.0645,13.6250,8.2264,1.7097,1.9688,1.6562,0.4151,0.6875,1.0323,0.4688,0.1250,0.0755,1.5938,0.9623,3
63.txt,10,69,28,45,27,104,37,56,36,0.54,0.64,0.41,0.62,4.92,1.57,69,35,38.90,37.60,0.66,0.75,4.78,6.77,0.91,22.83,0.80,0.85,9.31,2.16,0.20,0.79,0.12,0.02,0.14,104,10,13,10,10,1,1,3,10,10.4000,10.4000,10.4000,1.0000,1.3000,1.0000,0.1000,0.1000,1.0000,0.1000,0.3000,0.3000,1.0000,1.0000,3
477.txt,23,148,67,102,67,282,101,164,101,0.58,0.62,0.45,0.50,12.00,2.45,148,26,39.00,37.30,0.52,0.72,6.23,8.81,0.89,21.44,0.62,0.69,22.69,3.37,0.20,0.57,0.07,0.02,0.09,282,23,39,31,23,8,8,5,24,12.2609,12.2609,9.0968,1.3478,1.6957,1.3478,0.2581,0.3478,1.0000,0.3478,0.2174,0.1613,1.0435,0.7742,3
270.txt,40,197,79,141,77,433,136,225,127,0.52,0.56,0.40,0.33,9.56,2.19,197,37,40.40,39.20,0.45,0.76,6.69,9.47,0.87,20.32,0.63,0.64,35.64,4.22,0.25,0.61,0.06,0.02,0.08,433,40,84,63,42,23,17,5,41,10.8250,10.3095,6.8730,1.5750,2.0000,1.5000,0.3651,0.5476,1.0500,0.4048,0.1190,0.0794,0.9762,0.6508,3
442.txt,15,130,69,97,65,209,86,123,81,0.59,0.66,0.53,0.78,22.73,3.37,130,39,40.50,40.20,0.62,0.84,6.36,8.99,0.91,26.11,0.79,0.86,27.68,3.72,0.26,0.76,0.07,0.01,0.07,207,15,27,20,16,4,4,4,21,13.8000,12.9375,10.3500,1.3333,1.6875,1.2500,0.2000,0.2500,1.0667,0.2500,0.2500,0.2000,1.3125,1.0500,3
142.txt,7,72,32,45,31,101,44,57,43,0.56,0.75,0.44,0.71,8.47,2.06,72,36,41.50,39.40,0.71,0.80,5.07,7.16,0.93,27.33,0.79,0.76,9.94,2.23,0.23,0.79,0.00,0.04,0.04,101,7,11,9,7,2,1,3,12,14.4286,14.4286,11.2222,1.2857,1.5714,1.2857,0.2222,0.2857,1.0000,0.1429,0.4286,0.3333,1.7143,1.3333,3
212.txt,14,116,36,65,34,204,57,106,53,0.52,0.50,0.31,0.55,9.32,2.16,116,42,41.40,42.00,0.57,0.79,5.74,8.12,0.89,21.76,0.61,0.84,21.81,3.30,0.25,0.47,0.08,0.01,0.09,204,14,28,21,14,9,6,5,21,14.5714,14.5714,9.7143,1.5000,2.0000,1.5000,0.4286,0.6429,1.0000,0.4286,0.3571,0.2381,1.5000,1.0000,3
20.txt,22,202,89,148,83,369,135,207,124,0.56,0.60,0.44,0.44,13.54,2.60,202,41,42.40,40.00,0.55,0.81,7.44,10.52,0.90,25.18,0.71,0.62,27.27,3.69,0.21,0.73,0.11,0.02,0.14,369,22,59,43,24,19,10,10,47,16.7727,15.3750,8.5814,1.9545,2.4583,1.7917,0.4419,0.7917,1.0909,0.4167,0.4167,0.2326,1.9583,1.0930,3
473.txt,19,168,73,123,72,304,111,175,108,0.58,0.62,0.43,0.48,12.02,2.45,168,37,40.80,41.20,0.55,0.81,6.81,9.64,0.90,23.93,0.70,0.79,32.33,4.02,0.23,0.64,0.07,0.02,0.09,304,19,41,28,19,9,7,11,32,16.0000,16.0000,10.8571,1.4737,2.1579,1.4737,0.3214,0.4737,1.0000,0.3684,0.5789,0.3929,1.6842,1.1429,3
19.txt,7,73,40,49,37,106,48,63,42,0.59,0.67,0.55,0.63,7.58,1.95,73,40,41.00,42.10,0.69,0.81,5.01,7.09,0.92,25.32,0.78,0.84,13.47,2.60,0.25,0.74,0.03,0.00,0.03,102,7,16,13,7,6,4,3,10,14.5714,14.5714,7.8462,1.8571,2.2857,1.8571,0.4615,0.8571,1.0000,0.5714,0.4286,0.2308,1.4286,0.7692,3
33.txt,26,198,100,141,96,389,175,237,166,0.61,0.70,0.51,0.54,18.85,3.07,198,41,42.40,38.80,0.51,0.79,7.10,10.04,0.89,22.87,0.59,0.66,28.45,3.77,0.18,0.52,0.11,0.03,0.14,383,26,51,43,28,10,9,7,39,14.7308,13.6786,8.9070,1.6538,1.8214,1.5357,0.2326,0.3571,1.0769,0.3214,0.2500,0.1628,1.3929,0.9070,3
217.txt,17,144,69,93,64,236,114,142,105,0.60,0.74,0.48,0.51,11.76,2.42,144,42,41.90,40.40,0.61,0.82,6.63,9.37,0.91,26.24,0.65,0.69,21.36,3.27,0.22,0.58,0.10,0.02,0.12,234,17,33,28,17,6,6,3,30,13.7647,13.7647,8.3571,1.6471,1.9412,1.6471,0.2143,0.3529,1.0000,0.3529,0.1765,0.1071,1.7647,1.0714,3
121.txt,8,81,35,52,32,109,42,59,36,0.54,0.61,0.43,0.72,9.39,2.17,81,44,41.10,39.90,0.74,0.83,5.49,7.76,0.94,32.19,0.88,0.89,14.22,2.67,0.27,0.84,0.12,0.03,0.15,105,8,14,14,9,4,4,3,9,13.1250,11.6667,7.5000,1.7500,1.5556,1.5556,0.2857,0.4444,1.1250,0.4444,0.3333,0.2143,1.0000,0.6429,3
185.txt,12,87,50,58,44,136,69,78,61,0.57,0.78,0.57,0.81,17.93,2.99,87,42,39.40,38.40,0.64,0.79,5.28,7.46,0.91,23.46,0.74,0.85,19.59,3.13,0.29,0.64,0.04,0.04,0.08,132,12,19,17,13,2,2,4,7,11.0000,10.1538,7.7647,1.4167,1.4615,1.3077,0.1176,0.1538,1.0833,0.1538,0.3077,0.2353,0.5385,0.4118,3
128.txt,17,150,80,107,76,284,111,149,105,0.52,0.70,0.53,0.63,16.95,2.91,150,36,38.20,36.70,0.53,0.76,6.29,8.90,0.89,21.71,0.72,0.70,20.93,3.23,0.20,0.70,0.07,0.01,0.07,280,17,36,31,20,10,8,9,35,16.4706,14.0000,9.0323,1.8235,1.8000,1.5500,0.3226,0.5000,1.1765,0.4000,0.4500,0.2903,1.7500,1.1290,3
207.txt,37,243,109,169,105,523,209,295,193,0.56,0.65,0.45,0.44,17.28,2.94,243,37,40.30,38.60,0.46,0.75,7.51,10.63,0.88,22.20,0.57,0.59,30.73,3.92,0.18,0.52,0.11,0.02,0.13,515,37,64,58,41,13,11,9,58,13.9189,12.5610,8.8793,1.5676,1.5610,1.4146,0.2241,0.3171,1.1081,0.2683,0.2195,0.1552,1.4146,1.0000,3
454.txt,31,234,132,179,126,427,195,252,183,0.59,0.73,0.56,0.57,21.06,3.25,234,41,41.00,41.30,0.55,0.82,8.01,11.32,0.90,26.49,0.71,0.72,33.98,4.12,0.19,0.66,0.13,0.02,0.15,421,31,56,52,31,20,16,15,60,13.5806,13.5806,8.0962,1.6774,1.8065,1.6774,0.3846,0.6452,1.0000,0.5161,0.4839,0.2885,1.9355,1.1538,3
141.txt,9,101,40,59,36,158,55,80,49,0.51,0.61,0.40,0.38,3.38,1.30,101,38,40.50,40.40,0.64,0.79,5.68,8.04,0.91,24.87,0.74,0.62,9.38,2.17,0.19,0.76,0.06,0.05,0.11,152,9,20,19,10,8,5,2,17,16.8889,15.2000,8.0000,2.1111,2.0000,1.9000,0.4211,0.8000,1.1111,0.5000,0.2000,0.1053,1.7000,0.8947,3
433.txt,17,132,54,91,50,229,91,130,83,0.57,0.64,0.41,0.43,6.92,1.86,132,39,38.50,41.00,0.58,0.80,6.17,8.72,0.90,23.28,0.70,0.62,14.30,2.67,0.18,0.70,0.06,0.02,0.08,229,17,27,22,18,4,4,1,25,13.4706,12.7222,10.4091,1.2941,1.5000,1.2222,0.1818,0.2222,1.0588,0.2222,0.0556,0.0455,1.3889,1.1364,3
165.txt,20,172,71,122,69,331,135,207,131,0.63,0.63,0.41,0.42,9.31,2.16,172,35,40.30,43.20,0.52,0.84,6.68,9.45,0.89,22.33,0.59,0.67,23.56,3.43,0.17,0.52,0.08,0.01,0.09,327,20,42,32,20,8,7,4,35,16.3500,16.3500,10.2188,1.6000,2.1000,1.6000,0.2500,0.4000,1.0000,0.3500,0.2000,0.1250,1.7500,1.0938,3
291.txt,30,195,90,137,84,391,134,223,123,0.57,0.55,0.46,0.58,21.88,3.31,195,38,40.00,37.50,0.50,0.75,6.97,9.86,0.88,22.24,0.61,0.77,39.41,4.44,0.23,0.52,0.04,0.04,0.07,387,30,54,43,31,10,10,5,30,12.9000,12.4839,9.0000,1.4333,1.7419,1.3871,0.2326,0.3226,1.0333,0.3226,0.1613,0.1163,0.9677,0.6977,3
160.txt,5,69,23,45,20,118,35,63,32,0.53,0.51,0.33,0.32,1.89,0.97,69,31,37.20,35.20,0.58,0.68,4.49,6.35,0.89,18.42,0.71,0.79,11.84,2.43,0.24,0.66,0.10,0.00,0.10,116,5,16,11,5,6,4,4,19,23.2000,23.2000,10.5455,2.2000,3.2000,2.2000,0.5455,1.2000,1.0000,0.8000,0.8000,0.3636,3.8000,1.7273,3
399.txt,43,274,129,203,119,541,222,305,195,0.56,0.64,0.47,0.46,20.38,3.19,274,39,40.70,40.30,0.51,0.83,8.33,11.78,0.89,25.28,0.67,0.69,45.85,4.79,0.22,0.61,0.10,0.03,0.12,527,43,69,60,43,16,13,16,60,12.2558,12.2558,8.7833,1.3953,1.6047,1.3953,0.2667,0.3721,1.0000,0.3023,0.3721,0.2667,1.3953,1.0000,3
15.txt,13,115,54,80,50,185,76,105,69,0.57,0.66,0.47,0.54,10.31,2.27,115,27,38.80,39.50,0.62,0.75,5.98,8.45,0.91,24.89,0.76,0.63,13.83,2.63,0.21,0.82,0.08,0.05,0.12,181,13,24,24,15,10,6,2,25,13.9231,12.0667,7.5417,1.8462,1.6000,1.6000,0.4167,0.6667,1.1538,0.4000,0.1333,0.0833,1.6667,1.0417,3
135.txt,10,96,46,65,45,149,63,85,62,0.57,0.73,0.48,0.59,9.48,2.18,96,38,41.10,41.10,0.64,0.81,5.56,7.86,0.91,24.74,0.76,0.81,17.93,2.99,0.26,0.76,0.09,0.00,0.09,149,10,22,18,12,6,6,6,14,14.9000,12.4167,8.2778,1.8000,1.8333,1.5000,0.3333,0.5000,1.2000,0.5000,0.5000,0.3333,1.1667,0.7778,3
91.txt,11,75,35,47,34,123,63,74,60,0.60,0.81,0.47,0.54,7.04,1.88,75,38,40.40,37.20,0.61,0.74,4.78,6.76,0.90,20.33,0.64,0.71,12.04,2.45,0.23,0.56,0.07,0.04,0.11,123,11,18,15,11,4,4,1,14,11.1818,11.1818,8.2000,1.3636,1.6364,1.3636,0.2667,0.3636,1.0000,0.3636,0.0909,0.0667,1.2727,0.9333,3
104.txt,11,104,35,64,31,168,53,87,46,0.52,0.53,0.34,0.39,4.32,1.47,104,37,42.30,41.40,0.62,0.78,5.67,8.02,0.91,23.78,0.74,0.68,12.89,2.54,0.22,0.72,0.09,0.03,0.13,164,11,23,16,11,5,5,3,17,14.9091,14.9091,10.2500,1.4545,2.0909,1.4545,0.3125,0.4545,1.0000,0.4545,0.2727,0.1875,1.5455,1.0625,3
235.txt,18,139,61,100,58,222,93,136,85,0.61,0.62,0.44,0.49,8.26,2.03,139,40,43.50,41.60,0.63,0.83,6.60,9.33,0.91,27.07,0.74,0.77,20.83,3.23,0.20,0.70,0.10,0.01,0.11,216,18,30,25,18,4,4,5,27,12.0000,12.0000,8.6400,1.3889,1.6667,1.3889,0.1600,0.2222,1.0000,0.2222,0.2778,0.2000,1.5000,1.0800,3
116.txt,18,126,61,87,54,201,93,122,84,0.61,0.69,0.48,0.42,5.45,1.65,126,43,41.70,41.00,0.63,0.83,6.28,8.89,0.91,26.15,0.71,0.61,11.65,2.41,0.16,0.72,0.07,0.02,0.09,195,18,23,19,19,0,0,7,20,10.8333,10.2632,10.2632,1.0556,1.2105,1.0000,0.0000,0.0000,1.0556,0.0000,0.3684,0.3684,1.0526,1.0526,3
282.txt,20,159,72,115,66,300,116,173,106,0.58,0.61,0.45,0.48,12.02,2.45,159,32,39.30,35.10,0.53,0.75,6.49,9.18,0.89,22.25,0.66,0.75,29.25,3.82,0.23,0.59,0.06,0.01,0.08,294,20,40,30,20,11,9,7,35,14.7000,14.7000,9.8000,1.5000,2.0000,1.5000,0.3667,0.5500,1.0000,0.4500,0.3500,0.2333,1.7500,1.1667,3
310.txt,32,177,75,127,73,332,123,197,116,0.59,0.59,0.42,0.50,12.00,2.45,177,35,43.30,38.30,0.53,0.76,6.87,9.71,0.89,23.27,0.64,0.71,24.08,3.47,0.17,0.60,0.12,0.05,0.16,332,32,44,39,32,8,7,9,37,10.3750,10.3750,8.5128,1.2188,1.3750,1.2188,0.2051,0.2500,1.0000,0.2188,0.2812,0.2308,1.1562,0.9487,3
210.txt,18,167,88,126,86,294,130,191,123,0.65,0.64,0.53,0.44,8.40,2.05,167,43,42.00,37.10,0.57,0.77,6.89,9.74,0.90,24.80,0.66,0.60,15.72,2.80,0.14,0.67,0.03,0.01,0.04,287,18,38,32,18,13,11,4,35,15.9444,15.9444,8.9688,1.7778,2.1111,1.7778,0.4062,0.7222,1.0000,0.6111,0.2222,0.1250,1.9444,1.0938,3
105.txt,34,249,134,174,125,485,236,273,211,0.56,0.77,0.54,0.61,27.36,3.70,249,42,40.60,40.10,0.51,0.81,7.99,11.31,0.89,24.91,0.64,0.69,35.15,4.19,0.19,0.58,0.08,0.04,0.12,469,34,63,55,35,14,14,14,51,13.7941,13.4000,8.5273,1.6176,1.8000,1.5714,0.2545,0.4000,1.0294,0.4000,0.4000,0.2545,1.4571,0.9273,3
247.txt,19,155,63,105,59,273,96,158,89,0.58,0.56,0.41,0.55,12.10,2.46,155,38,40.40,41.90,0.57,0.84,6.63,9.38,0.90,24.14,0.66,0.68,18.23,3.02,0.17,0.62,0.11,0.03,0.14,268,19,36,33,19,11,7,7,32,14.1053,14.1053,8.1212,1.7368,1.8947,1.7368,0.3333,0.5789,1.0000,0.3684,0.3684,0.2121,1.6842,0.9697,3
411.txt,47,281,123,205,117,622,226,349,202,0.56,0.58,0.44,0.35,12.04,2.45,281,38,41.00,39.00,0.45,0.80,7.97,11.27,0.88,22.62,0.59,0.60,35.04,4.19,0.17,0.56,0.08,0.01,0.09,616,47,79,72,47,24,21,11,75,13.1064,13.1064,8.5556,1.5319,1.6809,1.5319,0.3333,0.5106,1.0000,0.4468,0.2340,0.1528,1.5957,1.0417,3
279.txt,33,153,69,103,65,300,117,175,111,0.58,0.63,0.45,0.51,11.76,2.42,153,34,39.30,38.50,0.51,0.78,6.25,8.83,0.88,20.98,0.59,0.71,22.76,3.37,0.18,0.51,0.10,0.01,0.11,299,33,42,39,33,6,6,5,33,9.0606,9.0606,7.6667,1.1818,1.2727,1.1818,0.1538,0.1818,1.0000,0.1818,0.1515,0.1282,1.0000,0.8462,3
468.txt,46,271,137,204,130,518,204,303,192,0.58,0.63,0.51,0.46,18.39,3.03,271,38,40.80,40.40,0.52,0.80,8.42,11.91,0.90,26.19,0.67,0.67,38.67,4.40,0.19,0.65,0.11,0.01,0.13,512,46,69,57,42,13,11,10,66,11.1304,12.1905,8.9825,1.2391,1.6429,1.3571,0.2281,0.3095,0.9130,0.2619,0.2381,0.1754,1.5714,1.1579,3
118.txt,13,103,48,68,42,176,76,105,66,0.60,0.63,0.47,0.55,12.60,2.51,103,40,40.30,39.20,0.59,0.80,5.49,7.76,0.90,21.67,0.65,0.74,22.88,3.38,0.30,0.62,0.09,0.03,0.11,170,13,29,23,16,6,6,3,18,13.0769,10.6250,7.3913,1.7692,1.8125,1.4375,0.2609,0.3750,1.2308,0.3750,0.1875,0.1304,1.1250,0.7826,3
2.txt,36,247,116,186,111,534,205,301,190,0.56,0.63,0.47,0.39,15.06,2.74,247,42,41.40,42.60,0.46,0.78,7.56,10.69,0.88,22.22,0.62,0.63,40.55,4.50,0.21,0.61,0.09,0.02,0.11,526,36,81,62,37,22,16,14,56,14.6111,14.2162,8.4839,1.7222,2.1892,1.6757,0.3548,0.5946,1.0278,0.4324,0.3784,0.2258,1.5135,0.9032,3
127.txt,16,164,78,115,74,268,102,152,94,0.57,0.62,0.48,0.59,13.08,2.56,164,43,41.30,41.00,0.61,0.84,7.08,10.02,0.91,27.64,0.76,0.84,25.97,3.60,0.20,0.69,0.09,0.03,0.12,262,16,25,20,16,5,5,5,37,16.3750,16.3750,13.1000,1.2500,1.5625,1.2500,0.2500,0.3125,1.0000,0.3125,0.3125,0.2500,2.3125,1.8500,3
215.txt,12,96,37,72,36,151,57,96,56,0.64,0.58,0.39,0.33,2.67,1.15,96,33,42.00,39.80,0.64,0.79,5.52,7.81,0.91,24.14,0.75,0.79,15.04,2.74,0.20,0.70,0.05,0.06,0.11,151,12,20,17,13,4,4,3,15,12.5833,11.6154,8.8824,1.4167,1.5385,1.3077,0.2353,0.3077,1.0833,0.3077,0.2308,0.1765,1.1538,0.8824,3
151.txt,14,151,59,93,54,260,78,122,70,0.47,0.57,0.39,0.53,10.53,2.29,151,36,41.70,40.60,0.58,0.79,6.62,9.36,0.90,24.71,0.76,0.79,23.68,3.44,0.25,0.72,0.10,0.02,0.11,258,14,35,29,15,15,11,7,31,18.4286,17.2000,8.8966,2.0714,2.3333,1.9333,0.5172,1.0000,1.0714,0.7333,0.4667,0.2414,2.0667,1.0690,3
441.txt,26,201,109,143,101,343,154,188,138,0.55,0.73,0.54,0.62,22.82,3.38,201,45,43.60,38.70,0.59,0.82,7.67,10.85,0.91,27.69,0.76,0.78,36.82,4.29,0.25,0.73,0.10,0.02,0.12,339,26,45,35,26,11,10,11,33,13.0385,13.0385,9.6857,1.3462,1.7308,1.3462,0.3143,0.4231,1.0000,0.3846,0.4231,0.3143,1.2692,0.9429,3
9.txt,9,74,33,52,33,113,41,70,41,0.62,0.59,0.45,0.65,9.78,2.21,74,43,38.20,36.70,0.65,0.78,4.92,6.96,0.91,22.93,0.74,0.83,15.70,2.80,0.27,0.67,0.09,0.01,0.10,113,9,16,11,10,0,0,7,9,12.5556,11.3000,10.2727,1.2222,1.6000,1.1000,0.0000,0.0000,1.1111,0.0000,0.7000,0.6364,0.9000,0.8182,3
80.txt,12,93,42,59,38,141,58,80,54,0.57,0.68,0.45,0.62,8.05,2.01,93,41,40.00,38.80,0.66,0.79,5.54,7.83,0.92,25.56,0.74,0.67,9.33,2.16,0.17,0.76,0.11,0.03,0.14,141,12,16,16,12,4,4,3,16,11.7500,11.7500,8.8125,1.3333,1.3333,1.3333,0.2500,0.3333,1.0000,0.3333,0.2500,0.1875,1.3333,1.0000,3
403.txt,7,64,19,41,19,92,22,48,22,0.52,0.46,0.30,0.33,1.33,0.82,64,39,41.10,40.80,0.70,0.78,4.72,6.67,0.92,24.47,0.85,0.75,6.75,1.84,0.19,0.90,0.08,0.02,0.10,92,7,12,10,7,3,3,1,10,13.1429,13.1429,9.2000,1.4286,1.7143,1.4286,0.3000,0.4286,1.0000,0.4286,0.1429,0.1000,1.4286,1.0000,3
406.txt,15,132,57,77,49,211,78,104,68,0.49,0.65,0.43,0.59,11.28,2.38,132,36,41.70,41.30,0.63,0.82,6.43,9.09,0.91,26.52,0.74,0.81,21.12,3.25,0.25,0.73,0.08,0.00,0.08,205,15,30,25,16,8,7,1,13,13.6667,12.8125,8.2000,1.6667,1.8750,1.5625,0.3200,0.5000,1.0667,0.4375,0.0625,0.0400,0.8125,0.5200,3
193.txt,43,192,90,131,85,410,169,215,157,0.52,0.73,0.47,0.44,18.57,3.05,192,37,40.30,38.20,0.47,0.77,6.70,9.48,0.87,20.72,0.61,0.57,30.69,3.92,0.25,0.58,0.06,0.04,0.09,410,43,71,55,49,10,10,7,27,9.5349,8.3673,7.4545,1.2791,1.4490,1.1224,0.1818,0.2041,1.1395,0.2041,0.1429,0.1273,0.5510,0.4909,3
333.txt,47,259,116,181,107,596,205,337,190,0.57,0.56,0.45,0.45,20.25,3.18,259,35,39.20,39.40,0.43,0.77,7.50,10.61,0.87,21.28,0.54,0.69,47.61,4.88,0.20,0.45,0.05,0.02,0.07,593,47,81,62,50,12,12,19,45,12.6170,11.8600,9.5645,1.3191,1.6200,1.2400,0.1935,0.2400,1.0638,0.2400,0.3800,0.3065,0.9000,0.7258,3
254.txt,13,122,65,90,61,188,85,109,75,0.58,0.69,0.53,0.75,13.50,2.60,122,41,40.20,43.20,0.65,0.83,6.29,8.90,0.92,27.54,0.83,0.83,16.67,2.89,0.18,0.81,0.09,0.04,0.13,182,13,22,19,13,5,4,4,20,14.0000,14.0000,9.5789,1.4615,1.6923,1.4615,0.2632,0.3846,1.0000,0.3077,0.3077,0.2105,1.5385,1.0526,3
260.txt,31,209,92,146,88,434,163,239,141,0.55,0.59,0.44,0.35,9.35,2.16,209,40,41.50,40.40,0.48,0.81,7.09,10.03,0.88,21.92,0.61,0.58,25.96,3.60,0.19,0.64,0.06,0.02,0.08,414,31,68,51,31,15,13,9,39,13.3548,13.3548,8.1176,1.6452,2.1935,1.6452,0.2941,0.4839,1.0000,0.4194,0.2903,0.1765,1.2581,0.7647,3
338.txt,16,114,56,80,54,199,90,115,88,0.58,0.77,0.49,0.57,13.22,2.57,114,38,40.20,39.40,0.57,0.77,5.71,8.08,0.89,21.84,0.70,0.72,21.02,3.24,0.25,0.66,0.07,0.01,0.08,199,16,34,27,16,10,7,3,24,12.4375,12.4375,7.3704,1.6875,2.1250,1.6875,0.3704,0.6250,1.0000,0.4375,0.1875,0.1111,1.5000,0.8889,3
480.txt,13,119,47,86,46,178,53,104,52,0.58,0.50,0.39,0.44,6.12,1.75,119,37,42.20,41.10,0.67,0.81,6.31,8.92,0.92,28.96,0.83,0.88,24.50,3.50,0.27,0.77,0.08,0.02,0.10,178,13,30,23,14,7,6,4,19,13.6923,12.7143,7.7391,1.7692,2.1429,1.6429,0.3043,0.5000,1.0769,0.4286,0.2857,0.1739,1.3571,0.8261,3
265.txt,17,104,36,62,35,187,69,111,68,0.59,0.61,0.35,0.45,8.10,2.01,104,36,38.70,36.00,0.56,0.78,5.38,7.61,0.89,20.26,0.56,0.60,14.40,2.68,0.22,0.47,0.08,0.03,0.11,187,17,34,23,18,4,5,8,12,11.0000,10.3889,8.1304,1.3529,1.8889,1.2778,0.1739,0.2222,1.0588,0.2778,0.4444,0.3478,0.6667,0.5217,3
278.txt,21,158,82,112,78,247,108,142,101,0.57,0.71,0.52,0.78,24.98,3.53,158,38,43.20,43.10,0.64,0.81,7.11,10.05,0.92,29.50,0.79,0.83,28.20,3.75,0.24,0.76,0.11,0.02,0.13,243,21,35,27,21,7,7,4,23,11.5714,11.5714,9.0000,1.2857,1.6667,1.2857,0.2593,0.3333,1.0000,0.3333,0.1905,0.1481,1.0952,0.8519,3
380.txt,28,195,94,139,92,373,159,207,149,0.55,0.72,0.48,0.58,20.42,3.20,195,41,41.00,40.10,0.52,0.81,7.14,10.10,0.89,23.48,0.67,0.68,28.02,3.74,0.20,0.64,0.10,0.02,0.12,363,28,56,49,26,17,15,8,43,12.9643,13.9615,7.4082,1.7500,2.1538,1.8846,0.3469,0.6538,0.9286,0.5769,0.3077,0.1633,1.6538,0.8776,3
228.txt,15,109,59,77,57,177,87,106,85,0.60,0.80,0.54,0.62,12.97,2.55,109,41,40.80,38.50,0.62,0.74,5.79,8.19,0.91,24.00,0.73,0.71,16.94,2.91,0.23,0.69,0.08,0.02,0.09,175,15,25,21,15,5,5,7,23,11.6667,11.6667,8.3333,1.4000,1.6667,1.4000,0.2381,0.3333,1.0000,0.3333,0.4667,0.3333,1.5333,1.0952,3
479.txt,46,337,169,262,164,725,294,415,280,0.57,0.67,0.50,0.56,34.95,4.18,337,42,39.90,40.40,0.46,0.80,8.85,12.52,0.88,24.59,0.63,0.72,56.74,5.33,0.19,0.59,0.09,0.01,0.10,717,46,94,78,48,28,20,18,82,15.5870,14.9375,9.1923,1.6957,1.9583,1.6250,0.3590,0.5833,1.0435,0.4167,0.3750,0.2308,1.7083,1.0513,3
