,Filename,TLC/D,ALCL, numsyl, avgchar,awl,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class_y,NP/S,VP/S,PP/S,NPlen,VPlen,PPlen,cli,fks
211,412.txt,22,2,1.64,4.92,0.1389,20,170,66,125,62,313,88,175,82,0.56,0.47,0.39,0.42,8.82,2.1,170,35,41.5,39.3,0.54,0.78,6.79,9.61,0.89,23.49,0.71,0.78,30.42,3.9,0.22,0.65,0.11,0.02,0.13,309,20,43,23,21,8,5,10,22,15.45,14.7143,13.4348,1.15,2.0476,1.0952,0.3478,0.381,1.05,0.2381,0.4762,0.4348,1.0476,0.9565,4,4.4,2.2,1.45,2.16,1.95,1.0,13.814,32.203
212,332.txt,13,2,1.54,4.58,0.0993,12,103,37,72,34,168,48,91,41,0.54,0.45,0.36,0.44,4.84,1.56,103,39,40.4,40.8,0.61,0.8,5.62,7.95,0.9,23.31,0.79,0.84,17.64,2.97,0.23,0.76,0.12,0.02,0.14,162,12,21,12,11,5,4,2,18,13.5,14.7273,13.5,1.0,1.9091,1.0909,0.4167,0.4545,0.9167,0.3636,0.1818,0.1667,1.6364,1.5,4,3.75,1.67,1.33,2.02,1.9,1.0,11.972,39.916
213,206.txt,23,2,1.52,4.65,0.081,19,144,78,112,74,246,98,146,92,0.59,0.63,0.54,0.5,11.0,2.35,144,38,40.9,38.0,0.59,0.77,6.49,9.18,0.9,24.58,0.77,0.73,23.27,3.41,0.22,0.76,0.12,0.0,0.12,245,19,30,17,19,5,5,14,29,12.8947,12.8947,14.4118,0.8947,1.5789,0.8947,0.2941,0.2632,1.0,0.2632,0.7368,0.8235,1.5263,1.7059,4,4.11,1.56,1.78,1.88,1.64,1.0,12.752,42.251
214,324.txt,31,5,1.74,5.17,0.0802,28,223,79,164,76,434,118,250,113,0.58,0.45,0.35,0.39,10.57,2.3,223,40,41.2,41.1,0.51,0.81,7.57,10.7,0.89,24.06,0.66,0.71,34.8,4.17,0.2,0.66,0.1,0.03,0.13,430,28,52,39,32,10,10,15,54,15.3571,13.4375,11.0256,1.3929,1.625,1.2188,0.2564,0.3125,1.1429,0.3125,0.4688,0.3846,1.6875,1.3846,4,4.46,2.04,1.54,1.9,1.82,1.0,15.443,23.775
215,119.txt,35,4,1.52,4.6,0.1315,23,219,96,150,89,458,138,235,124,0.51,0.53,0.44,0.45,14.42,2.69,219,36,41.8,39.8,0.48,0.77,7.24,10.23,0.88,22.1,0.64,0.72,36.63,4.28,0.22,0.6,0.06,0.01,0.08,452,23,58,43,18,24,9,17,54,19.6522,25.1111,10.5116,1.8696,3.2222,2.3889,0.5581,1.3333,0.7826,0.5,0.9444,0.3953,3.0,1.2558,4,7.17,2.87,2.26,1.7,1.53,1.02,11.487,43.188
216,231.txt,10,2,1.58,4.77,0.1079,10,115,51,84,48,162,62,102,57,0.63,0.56,0.44,0.37,2.58,1.14,115,44,43.7,41.9,0.71,0.86,6.39,9.04,0.93,32.81,0.82,0.89,15.21,2.76,0.17,0.8,0.1,0.0,0.1,158,10,18,11,10,3,3,6,14,15.8,15.8,14.3636,1.1,1.8,1.1,0.2727,0.3,1.0,0.3,0.6,0.5455,1.4,1.2727,4,4.2,2.0,1.5,2.19,1.6,1.0,12.671,39.989
217,461.txt,35,3,1.54,4.75,0.1054,31,175,68,126,62,483,137,260,125,0.54,0.48,0.39,0.27,6.9,1.86,175,39,40.0,40.1,0.36,0.82,5.63,7.96,0.84,16.34,0.48,0.42,17.15,2.93,0.16,0.51,0.08,0.03,0.11,471,31,80,58,33,28,18,13,36,15.1935,14.2727,8.1207,1.871,2.4242,1.7576,0.4828,0.8485,1.0645,0.5455,0.3939,0.2241,1.0909,0.6207,4,3.84,2.48,0.84,1.7,2.29,1.0,13.016,39.901
218,223.txt,11,2,1.58,4.85,0.0893,8,148,80,115,77,206,95,136,88,0.66,0.65,0.54,0.33,2.0,1.0,148,45,45.3,41.6,0.72,0.85,7.29,10.31,0.94,37.28,0.85,0.83,12.5,2.5,0.11,0.85,0.07,0.0,0.07,197,8,17,10,8,3,3,7,16,24.625,24.625,19.7,1.25,2.125,1.25,0.3,0.375,1.0,0.375,0.875,0.7,2.0,1.6,4,6.88,2.5,1.88,2.35,1.6,1.0,12.268,40.866
219,460.txt,8,2,1.51,4.5,0.1228,9,84,24,56,22,126,32,71,28,0.56,0.39,0.29,0.43,3.86,1.39,84,44,41.1,41.2,0.67,0.8,5.29,7.48,0.92,25.05,0.79,0.86,15.43,2.78,0.25,0.72,0.14,0.03,0.17,122,9,19,11,9,5,5,2,11,13.5556,13.5556,11.0909,1.2222,2.1111,1.2222,0.4545,0.5556,1.0,0.5556,0.2222,0.1818,1.2222,1.0,4,3.67,2.0,1.22,2.15,1.78,1.0,11.736,43.543
220,274.txt,7,2,1.49,4.49,0.1458,9,76,31,52,28,109,38,65,33,0.6,0.51,0.41,0.41,2.88,1.2,76,43,40.5,42.2,0.7,0.8,5.15,7.28,0.92,26.51,0.8,0.88,13.24,2.57,0.23,0.76,0.14,0.0,0.14,105,9,16,9,9,3,3,6,8,11.6667,11.6667,11.6667,1.0,1.7778,1.0,0.3333,0.3333,1.0,0.3333,0.6667,0.6667,0.8889,0.8889,4,2.89,2.0,0.78,1.81,1.61,1.0,11.863,41.634
221,368.txt,15,2,1.5,4.51,0.0931,15,116,42,85,39,223,55,123,50,0.55,0.41,0.36,0.39,5.92,1.72,116,29,36.1,35.0,0.52,0.7,5.49,7.77,0.88,19.43,0.69,0.76,22.13,3.33,0.24,0.62,0.11,0.05,0.15,219,15,33,20,16,7,6,4,25,14.6,13.6875,10.95,1.3333,2.0625,1.25,0.35,0.4375,1.0667,0.375,0.25,0.2,1.5625,1.25,4,4.07,2.2,1.27,1.89,2.0,1.0,11.161,45.429
222,521.txt,52,4,1.54,4.55,0.1353,34,204,103,168,101,460,206,307,200,0.67,0.65,0.5,0.29,6.94,1.86,204,36,40.1,37.5,0.44,0.77,6.73,9.51,0.87,20.08,0.55,0.42,14.76,2.72,0.11,0.55,0.1,0.02,0.12,454,34,55,42,35,8,8,23,46,13.3529,12.9714,10.8095,1.2353,1.5714,1.2,0.1905,0.2286,1.0294,0.2286,0.6571,0.5476,1.3143,1.0952,4,4.35,1.74,1.53,1.87,1.78,1.02,13.139,33.432
223,383.txt,17,3,1.47,4.54,0.1345,18,148,48,106,45,244,65,139,60,0.57,0.43,0.32,0.42,8.33,2.04,148,45,43.3,42.4,0.61,0.87,6.7,9.47,0.91,26.25,0.76,0.79,30.08,3.88,0.27,0.73,0.14,0.04,0.18,240,18,39,27,18,14,10,5,24,13.3333,13.3333,8.8889,1.5,2.1667,1.5,0.5185,0.7778,1.0,0.5556,0.2778,0.1852,1.3333,0.8889,4,4.11,2.39,1.17,1.95,1.79,1.05,12.327,43.936
224,467.txt,23,2,1.54,4.38,0.1556,16,154,58,102,53,322,98,161,83,0.5,0.52,0.38,0.4,7.2,1.9,154,39,38.7,38.9,0.48,0.77,6.07,8.58,0.87,19.63,0.63,0.64,18.69,3.06,0.18,0.63,0.09,0.01,0.09,315,16,44,27,16,11,8,6,35,19.6875,19.6875,11.6667,1.6875,2.75,1.6875,0.4074,0.6875,1.0,0.5,0.375,0.2222,2.1875,1.2963,4,6.38,2.5,2.0,1.74,1.82,1.0,9.682,44.027
225,298.txt,62,4,1.44,4.43,0.0745,52,327,130,249,118,748,200,393,174,0.53,0.44,0.4,0.26,8.82,2.1,327,41,41.5,40.2,0.44,0.8,8.45,11.96,0.87,22.98,0.63,0.5,33.25,4.08,0.17,0.69,0.13,0.04,0.17,732,52,115,76,59,24,20,22,67,14.0769,12.4068,9.6316,1.4615,1.9492,1.2881,0.3158,0.4068,1.1346,0.339,0.3729,0.2895,1.1356,0.8816,4,4.73,2.35,1.16,1.88,1.75,1.02,10.992,48.839
226,268.txt,26,3,1.53,4.5,0.0852,19,205,93,158,88,354,118,200,105,0.56,0.53,0.45,0.51,11.76,2.42,205,40,42.0,40.5,0.58,0.81,7.7,10.9,0.91,27.39,0.79,0.78,27.22,3.69,0.17,0.76,0.14,0.03,0.17,341,20,37,22,20,7,6,12,46,17.05,17.05,15.5,1.1,1.85,1.1,0.3182,0.35,1.0,0.3,0.6,0.5455,2.3,2.0909,4,4.6,1.85,1.85,2.07,1.7,1.0,11.535,41.919
227,143.txt,15,3,1.5,4.45,0.1484,14,118,42,82,37,179,53,100,46,0.56,0.46,0.36,0.43,5.14,1.6,118,42,44.4,40.5,0.66,0.81,6.24,8.82,0.92,28.05,0.82,0.86,20.57,3.21,0.24,0.79,0.13,0.01,0.14,174,14,26,16,14,5,6,9,13,12.4286,12.4286,10.875,1.1429,1.8571,1.1429,0.3125,0.3571,1.0,0.4286,0.6429,0.5625,0.9286,0.8125,4,3.93,2.07,1.07,1.69,1.55,1.0,11.434,43.342
228,202.txt,23,3,1.49,4.47,0.1074,21,159,56,112,51,340,107,192,99,0.56,0.52,0.35,0.27,4.66,1.53,159,39,41.0,39.4,0.47,0.81,6.1,8.62,0.87,19.41,0.58,0.58,20.9,3.23,0.19,0.54,0.12,0.01,0.13,334,21,46,31,25,12,6,9,36,15.9048,13.36,10.7742,1.4762,1.84,1.24,0.3871,0.48,1.1905,0.24,0.36,0.2903,1.44,1.1613,4,5.05,2.48,1.19,2.09,1.63,1.0,10.56,47.329
229,87.txt,21,3,1.6,4.75,0.0894,13,160,68,108,62,273,92,143,82,0.52,0.57,0.42,0.49,10.76,2.32,160,40,42.6,42.3,0.59,0.81,6.85,9.68,0.9,25.58,0.76,0.8,28.8,3.79,0.25,0.72,0.08,0.01,0.1,266,13,39,22,13,9,7,8,23,20.4615,20.4615,12.0909,1.6923,3.0,1.6923,0.4091,0.6923,1.0,0.5385,0.6154,0.3636,1.7692,1.0455,4,6.69,3.08,2.0,1.75,1.93,1.0,12.296,37.538
230,539.txt,33,3,1.61,4.73,0.1133,25,203,95,160,92,398,142,241,133,0.61,0.55,0.47,0.39,9.29,2.16,203,38,40.7,40.4,0.51,0.81,7.2,10.18,0.89,23.12,0.66,0.6,22.08,3.32,0.15,0.68,0.12,0.02,0.14,390,25,44,32,25,9,7,10,54,15.6,15.6,12.1875,1.28,1.76,1.28,0.2812,0.36,1.0,0.28,0.4,0.3125,2.16,1.6875,4,5.32,2.0,2.04,1.86,1.68,1.0,12.993,35.655
231,471.txt,19,3,1.55,4.49,0.2113,12,113,51,78,49,250,105,141,95,0.56,0.67,0.45,0.39,4.65,1.52,113,24,39.3,37.1,0.45,0.68,5.05,7.15,0.86,16.67,0.55,0.71,15.61,2.79,0.16,0.48,0.07,0.0,0.07,242,12,28,19,13,6,7,6,31,20.1667,18.6154,12.7368,1.5833,2.1538,1.4615,0.3158,0.4615,1.0833,0.5385,0.4615,0.3158,2.3846,1.6316,4,6.5,2.33,2.0,2.06,1.57,1.0,10.067,43.366
232,246.txt,108,5,1.47,4.33,0.0717,78,618,329,516,314,1503,476,788,432,0.52,0.55,0.53,0.39,37.64,4.34,618,36,40.6,41.9,0.41,0.8,11.27,15.94,0.88,26.15,0.65,0.58,85.26,6.53,0.19,0.68,0.1,0.02,0.13,1471,78,194,127,85,41,31,51,156,18.859,17.3059,11.5827,1.6282,2.2824,1.4941,0.3228,0.4824,1.0897,0.3647,0.6,0.4016,1.8353,1.2283,4,6.39,2.4,2.16,1.84,1.64,1.0,10.587,45.528
233,413.txt,14,2,1.62,4.75,0.1059,14,127,44,87,42,184,57,109,53,0.59,0.49,0.35,0.48,7.26,1.91,127,43,44.0,42.4,0.69,0.85,6.62,9.36,0.93,31.86,0.8,0.84,21.81,3.3,0.24,0.76,0.12,0.04,0.16,180,14,24,16,13,7,6,3,16,12.8571,13.8462,11.25,1.1429,1.8462,1.2308,0.4375,0.5385,0.9286,0.4615,0.2308,0.1875,1.2308,1.0,4,3.71,1.93,1.14,2.33,1.81,1.0,13.068,32.807
234,357.txt,41,3,1.59,4.74,0.1,31,242,100,181,94,513,150,274,135,0.53,0.49,0.41,0.36,11.51,2.4,242,37,43.4,38.6,0.47,0.79,7.56,10.68,0.88,22.51,0.66,0.64,36.51,4.27,0.21,0.65,0.12,0.03,0.16,503,31,81,51,31,22,17,16,43,16.2258,16.2258,9.8627,1.6452,2.6129,1.6452,0.4314,0.7097,1.0,0.5484,0.5161,0.3137,1.3871,0.8431,4,4.87,2.29,1.26,1.83,2.07,1.0,12.946,35.327
235,95.txt,14,2,1.59,4.74,0.1912,9,111,50,76,47,160,61,97,56,0.61,0.58,0.45,0.48,4.76,1.54,111,44,44.5,41.3,0.69,0.83,6.21,8.78,0.93,30.59,0.78,0.81,13.76,2.62,0.18,0.76,0.11,0.01,0.12,154,9,19,12,9,4,4,7,17,17.1111,17.1111,12.8333,1.3333,2.1111,1.3333,0.3333,0.4444,1.0,0.4444,0.7778,0.5833,1.8889,1.4167,4,4.5,2.3,1.1,2.16,1.57,1.0,12.022,41.088
236,157.txt,72,5,1.51,4.47,0.0928,59,397,189,317,182,1179,353,595,337,0.5,0.57,0.48,0.37,28.64,3.78,397,38,41.2,37.3,0.34,0.75,8.18,11.56,0.85,19.96,0.53,0.53,57.4,5.36,0.18,0.49,0.09,0.02,0.1,1163,59,168,117,61,57,39,45,108,19.7119,19.0656,9.9402,1.9831,2.7541,1.918,0.4872,0.9344,1.0339,0.6393,0.7377,0.3846,1.7705,0.9231,4,7.05,3.12,2.02,1.69,1.53,1.02,11.406,42.439
237,275.txt,7,2,1.49,4.52,0.1458,9,76,31,52,28,109,38,65,33,0.6,0.51,0.41,0.41,2.88,1.2,76,43,42.4,41.7,0.7,0.8,5.15,7.28,0.92,26.51,0.8,0.88,13.24,2.57,0.23,0.76,0.14,0.0,0.14,105,9,16,9,9,3,3,6,8,11.6667,11.6667,11.6667,1.0,1.7778,1.0,0.3333,0.3333,1.0,0.3333,0.6667,0.6667,0.8889,0.8889,4,2.89,2.0,0.78,1.81,1.61,1.0,12.03,42.432
238,256.txt,14,2,1.57,4.58,0.0872,12,141,63,101,60,221,80,126,75,0.57,0.6,0.45,0.54,10.31,2.27,141,40,42.6,41.3,0.64,0.8,6.71,9.48,0.92,28.16,0.8,0.8,22.4,3.35,0.22,0.78,0.11,0.01,0.12,217,12,26,17,13,6,6,13,19,18.0833,16.6923,12.7647,1.4167,2.0,1.3077,0.3529,0.4615,1.0833,0.4615,1.0,0.7647,1.4615,1.1176,4,5.42,2.67,1.92,2.22,1.63,1.04,11.809,38.381
239,307.txt,22,22,1.5,4.54,0.1116,79,101,40,69,38,1925,573,836,523,0.43,0.63,0.4,0.05,0.69,0.59,101,39,29.8,35.9,0.05,0.71,1.63,2.3,0.61,8.43,0.08,0.08,1.91,0.98,0.03,0.08,0.01,0.0,0.01,1875,79,282,102,74,30,27,30,129,23.7342,25.3378,18.3824,1.2911,3.8108,1.3784,0.2941,0.4054,0.9367,0.3649,0.4054,0.2941,1.7432,1.2647,4,7.29,4.04,2.2,1.95,2.27,1.0,10.393,45.254
240,189.txt,31,3,1.49,4.55,0.1128,24,182,71,129,66,376,113,205,105,0.55,0.51,0.39,0.33,6.89,1.86,182,34,41.0,38.1,0.48,0.76,6.64,9.39,0.88,21.04,0.63,0.64,26.27,3.62,0.2,0.61,0.1,0.01,0.11,373,24,47,36,28,15,11,14,44,15.5417,13.3214,10.3611,1.5,1.6786,1.2857,0.4167,0.5357,1.1667,0.3929,0.5,0.3889,1.5714,1.2222,4,4.54,2.15,1.5,1.82,1.59,1.03,11.309,47.212
241,269.txt,21,3,1.57,4.61,0.0871,13,149,65,112,63,283,95,157,85,0.55,0.54,0.44,0.53,10.03,2.24,149,41,40.2,39.3,0.53,0.81,6.26,8.86,0.89,21.58,0.71,0.69,17.36,2.95,0.16,0.67,0.14,0.03,0.17,269,13,28,17,15,5,4,7,41,20.6923,17.9333,15.8235,1.3077,1.8667,1.1333,0.2941,0.3333,1.1538,0.2667,0.4667,0.4118,2.7333,2.4118,4,5.29,1.86,2.29,2.01,1.73,1.0,12.462,37.115
242,169.txt,8,2,1.5,4.5,0.1477,7,68,25,44,22,101,32,58,27,0.57,0.47,0.37,0.38,2.25,1.06,68,42,41.3,40.6,0.67,0.78,4.78,6.77,0.91,23.38,0.76,0.81,10.56,2.3,0.22,0.71,0.16,0.0,0.16,97,7,15,8,7,3,3,5,9,13.8571,13.8571,12.125,1.1429,2.1429,1.1429,0.375,0.4286,1.0,0.4286,0.7143,0.625,1.2857,1.125,4,3.57,2.43,1.0,1.96,1.65,1.0,11.486,43.28
243,166.txt,26,3,1.44,4.4,0.0755,33,197,69,141,64,395,102,198,92,0.5,0.46,0.35,0.37,11.58,2.41,197,38,41.3,39.2,0.5,0.8,7.01,9.91,0.88,22.32,0.71,0.6,30.12,3.88,0.25,0.75,0.14,0.04,0.17,388,33,63,42,34,10,11,13,32,11.7576,11.4118,9.2381,1.2727,1.8529,1.2353,0.2381,0.2941,1.0303,0.3235,0.3824,0.3095,0.9412,0.7619,4,4.36,2.64,0.85,1.51,1.55,1.07,11.201,46.427
244,240.txt,52,4,1.47,4.41,0.07,43,324,140,251,132,692,209,363,192,0.52,0.53,0.43,0.39,16.96,2.91,324,41,42.6,38.6,0.47,0.79,8.71,12.32,0.88,24.48,0.69,0.63,43.68,4.67,0.19,0.69,0.12,0.02,0.14,688,43,102,68,45,24,18,25,67,16.0,15.2889,10.1176,1.5814,2.2667,1.5111,0.3529,0.5333,1.0465,0.4,0.5556,0.3676,1.4889,0.9853,4,5.16,2.09,1.73,1.8,1.73,1.0,11.186,45.404
245,503.txt,145,13,1.64,4.87,0.0976,154,695,378,561,368,2726,1068,1499,997,0.55,0.67,0.54,0.28,34.72,4.17,695,40,40.3,37.5,0.25,0.75,9.41,13.31,0.83,19.89,0.37,0.38,64.98,5.7,0.11,0.4,0.07,0.01,0.08,2676,154,347,264,182,88,69,57,361,17.3766,14.7033,10.1364,1.7143,1.9066,1.4505,0.3333,0.4835,1.1818,0.3791,0.3132,0.2159,1.9835,1.3674,4,5.15,1.99,1.73,1.95,1.67,1.01,13.414,33.102
246,347.txt,8,2,1.54,4.57,0.1102,11,88,28,61,26,139,36,75,32,0.54,0.43,0.32,0.42,3.37,1.3,88,40,40.1,38.8,0.63,0.85,5.28,7.46,0.91,23.13,0.81,0.84,13.47,2.6,0.21,0.78,0.16,0.03,0.19,135,11,18,11,11,3,3,4,12,12.2727,12.2727,12.2727,1.0,1.6364,1.0,0.2727,0.2727,1.0,0.2727,0.3636,0.3636,1.0909,1.0909,4,3.0,1.64,1.09,2.27,1.78,1.0,12.231,38.845
247,306.txt,23,35,1.49,4.53,0.1067,129,124,53,84,49,3144,919,1344,835,0.43,0.62,0.43,0.03,0.6,0.55,124,40,29.2,35.3,0.04,0.7,1.56,2.21,0.6,8.71,0.06,0.05,1.46,0.86,0.02,0.06,0.01,0.0,0.01,3060,129,459,170,129,43,43,40,207,23.7209,23.7209,18.0,1.3178,3.5581,1.3178,0.2529,0.3333,1.0,0.3333,0.3101,0.2353,1.6047,1.2176,4,7.38,4.1,2.26,1.96,2.29,1.0,10.289,45.677
248,196.txt,2,2,1.83,5.5,0.0,2,7,2,3,1,14,4,6,2,0.43,0.33,0.29,0.0,0.0,0.0,7,7,7.0,7.0,0.5,0.5,1.32,1.87,0.74,4.36,0.5,0.5,0.5,0.5,0.17,0.5,0.17,0.0,0.17,14,2,2,2,2,2,0,0,2,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4,3.0,1.0,1.0,1.0,1.0,1.0,15.251,6.359
249,271.txt,0,0,1.59,5.36,0.0909,1,22,9,14,9,23,9,14,9,0.61,0.64,0.41,0.6,1.8,0.95,22,22,22.0,22.0,0.96,0.96,3.24,4.59,0.99,96.05,1.0,1.0,5.0,1.58,0.36,1.0,0.14,0.0,0.14,23,1,3,2,1,1,1,1,2,23.0,23.0,11.5,2.0,3.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,4,8.0,5.0,1.0,1.88,1.6,1.0,16.531,34.532
250,470.txt,18,2,1.6,4.76,0.1685,10,106,41,68,38,206,69,110,62,0.53,0.56,0.39,0.38,3.85,1.39,106,32,39.7,37.2,0.51,0.72,5.22,7.39,0.88,18.55,0.62,0.73,13.88,2.63,0.17,0.6,0.08,0.01,0.09,206,10,25,14,10,7,5,6,24,20.6,20.6,14.7143,1.4,2.5,1.4,0.5,0.7,1.0,0.5,0.6,0.4286,2.4,1.7143,4,6.0,1.9,1.9,1.95,1.68,1.0,10.792,42.552
251,395.txt,67,4,1.52,4.51,0.0973,56,387,155,308,147,928,239,493,217,0.53,0.44,0.4,0.29,11.76,2.42,387,40,39.9,39.0,0.42,0.78,8.98,12.7,0.87,23.18,0.62,0.59,49.34,4.97,0.17,0.63,0.09,0.03,0.13,919,56,129,92,58,37,28,28,95,16.4107,15.8448,9.9891,1.6429,2.2241,1.5862,0.4022,0.6379,1.0357,0.4828,0.4828,0.3043,1.6379,1.0326,4,5.05,2.14,1.47,1.95,1.78,1.0,11.706,41.587
252,501.txt,40,4,1.61,4.85,0.081,28,230,105,170,100,557,204,300,188,0.54,0.63,0.46,0.48,18.78,3.06,230,38,38.8,35.9,0.41,0.74,6.89,9.75,0.86,19.63,0.57,0.68,37.35,4.32,0.18,0.52,0.1,0.02,0.12,542,28,63,48,31,23,17,12,72,19.3571,17.4839,11.2917,1.7143,2.0323,1.5484,0.4792,0.7419,1.1071,0.5484,0.3871,0.25,2.3226,1.5,4,6.67,2.48,2.52,1.97,1.6,1.0,12.914,36.015
253,161.txt,15,4,1.46,4.39,0.094,21,146,53,100,47,266,75,146,63,0.55,0.43,0.36,0.33,4.33,1.47,146,38,41.5,41.3,0.55,0.79,6.33,8.95,0.89,22.57,0.68,0.77,23.08,3.4,0.21,0.62,0.14,0.03,0.17,259,21,39,27,20,8,8,9,23,12.3333,12.95,9.5926,1.2857,1.95,1.35,0.2963,0.4,0.9524,0.4,0.45,0.3333,1.15,0.8519,4,3.24,1.95,0.81,2.12,1.78,1.0,11.3,44.653
254,561.txt,22,2,1.54,4.66,0.1209,14,167,72,127,69,315,112,183,107,0.58,0.58,0.43,0.35,6.56,1.81,167,39,41.1,37.7,0.53,0.79,6.65,9.41,0.89,22.65,0.69,0.62,21.02,3.24,0.19,0.7,0.15,0.01,0.16,311,14,38,21,18,5,5,14,39,22.2143,17.2778,14.8095,1.5,2.1111,1.1667,0.2381,0.2778,1.2857,0.2778,0.7778,0.6667,2.1667,1.8571,4,4.79,2.16,1.74,2.0,1.76,1.0,11.647,44.443
255,439.txt,80,7,1.55,4.63,0.0672,74,423,177,336,170,1049,310,589,293,0.56,0.5,0.42,0.35,23.29,3.41,423,39,42.6,41.3,0.4,0.81,9.24,13.06,0.87,23.13,0.57,0.55,56.73,5.33,0.17,0.54,0.1,0.02,0.12,1043,74,155,98,74,32,27,32,127,14.0946,14.0946,10.6429,1.3243,2.0946,1.3243,0.3265,0.4324,1.0,0.3649,0.4324,0.3265,1.7162,1.2959,4,4.73,2.08,1.64,1.76,1.74,1.03,12.711,37.39
256,110.txt,15,3,1.48,4.51,0.0802,14,132,56,96,51,237,89,136,76,0.57,0.56,0.42,0.36,5.36,1.64,132,39,42.2,41.5,0.56,0.79,6.06,8.57,0.89,22.19,0.71,0.71,21.43,3.27,0.22,0.68,0.09,0.02,0.11,232,14,34,18,14,5,5,9,29,16.5714,16.5714,12.8889,1.2857,2.4286,1.2857,0.2778,0.3571,1.0,0.3571,0.6429,0.5,2.0714,1.6111,4,5.86,2.71,1.71,1.78,1.68,1.0,10.635,48.99
257,84.txt,19,3,1.63,4.91,0.1833,14,147,68,108,65,282,113,161,106,0.57,0.66,0.46,0.46,8.8,2.1,147,40,42.0,40.7,0.52,0.82,6.19,8.75,0.88,21.22,0.67,0.71,20.51,3.2,0.18,0.62,0.11,0.01,0.11,277,14,35,20,14,8,7,11,25,19.7857,19.7857,13.85,1.4286,2.5,1.4286,0.4,0.5714,1.0,0.5,0.7857,0.55,1.7857,1.25,4,6.62,3.0,1.92,2.14,1.79,1.0,12.992,36.624
258,277.txt,2,3,1.67,5.33,0.1346,2,40,25,32,25,59,30,42,30,0.71,0.71,0.62,0.0,0.0,0.0,40,35,34.0,32.3,0.68,0.7,3.68,5.21,0.9,18.58,0.76,1.0,2.0,1.0,0.05,0.74,0.02,0.0,0.02,59,2,2,1,1,0,0,6,8,29.5,59.0,59.0,0.5,2.0,1.0,0.0,0.0,0.5,0.0,6.0,6.0,8.0,8.0,4,7.0,1.5,3.0,1.43,1.33,1.0,13.897,35.914
259,378.txt,13,2,1.51,4.47,0.1117,13,116,43,78,40,194,58,107,53,0.55,0.5,0.37,0.44,7.11,1.89,116,42,41.3,41.7,0.6,0.85,5.89,8.33,0.9,23.43,0.73,0.83,25.0,3.54,0.28,0.71,0.09,0.02,0.11,190,13,33,18,14,8,7,3,20,14.6154,13.5714,10.5556,1.3846,2.3571,1.2857,0.4444,0.5714,1.0769,0.5,0.2143,0.1667,1.4286,1.1111,4,4.38,2.46,0.92,1.82,1.88,1.0,11.586,43.485
260,237.txt,34,3,1.53,4.54,0.0601,24,259,125,191,117,472,170,254,152,0.54,0.6,0.48,0.55,22.41,3.35,259,40,41.8,41.3,0.55,0.8,8.43,11.92,0.9,27.43,0.75,0.75,41.81,4.57,0.22,0.74,0.11,0.01,0.11,460,24,59,38,28,13,11,15,49,19.1667,16.4286,12.1053,1.5833,2.1071,1.3571,0.3421,0.4643,1.1667,0.3929,0.5357,0.3947,1.75,1.2895,4,6.42,2.54,2.42,1.79,1.67,1.0,11.312,41.86
261,124.txt,22,4,1.55,4.68,0.1288,25,193,97,138,89,363,130,185,121,0.51,0.65,0.5,0.51,17.75,2.98,193,35,41.6,39.6,0.53,0.78,7.16,10.13,0.89,23.89,0.75,0.8,43.84,4.68,0.3,0.71,0.08,0.01,0.09,361,25,59,38,24,17,11,17,36,14.44,15.0417,9.5,1.52,2.4583,1.5833,0.4474,0.7083,0.96,0.4583,0.7083,0.4474,1.5,0.9474,4,5.6,2.6,1.88,1.42,1.46,1.02,12.628,39.317
262,453.txt,25,3,1.56,4.56,0.1156,18,175,68,135,65,349,95,193,88,0.55,0.46,0.39,0.38,6.89,1.86,175,36,39.3,38.7,0.5,0.79,6.62,9.37,0.88,21.57,0.7,0.64,19.15,3.09,0.16,0.66,0.13,0.03,0.17,343,18,37,25,19,10,8,11,41,19.0556,18.0526,13.72,1.3889,1.9474,1.3158,0.4,0.5263,1.0556,0.4211,0.5789,0.44,2.1579,1.64,4,5.68,2.16,2.16,1.98,1.73,1.02,11.849,37.841
263,63.txt,17,3,1.46,4.33,0.1935,16,152,54,101,48,321,85,162,73,0.5,0.45,0.36,0.31,5.02,1.58,152,32,40.7,38.7,0.47,0.75,6.0,8.48,0.87,19.35,0.62,0.63,20.08,3.17,0.2,0.61,0.1,0.02,0.13,314,16,42,28,16,14,11,12,26,19.625,19.625,11.2143,1.75,2.625,1.75,0.5,0.875,1.0,0.6875,0.75,0.4286,1.625,0.9286,4,6.81,3.06,1.63,1.71,1.55,1.0,9.713,49.308
