,Filename,TLC/D,ALCL, numsyl, avgchar,awl,sentences,wordtypes,swordtypes,lextypes,slextypes,wordtokens,swordtokens,lextokens,slextokens,ld,ls1,ls2,vs1,vs2,cvs1,ndw,ndwz,ndwerz,ndwesz,ttr,msttr,cttr,rttr,logttr,uber,lv,vv1,svv1,cvv1,vv2,nv,adjv,advv, modv,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C,class_y,NP/S,VP/S,PP/S,NPlen,VPlen,PPlen,cli,fks
211,65.txt,5,2,1.41,4.13,0.1928,5,61,20,37,18,92,27,47,23,0.51,0.49,0.33,0.5,3.5,1.32,61,44,38.4,37.7,0.66,0.88,4.5,6.36,0.91,21.61,0.79,0.93,12.07,2.46,0.28,0.67,0.21,0.0,0.21,88,5,14,7,5,3,3,1,9,17.6,17.6,12.5714,1.4,2.8,1.4,0.4286,0.6,1.0,0.6,0.2,0.1429,1.8,1.2857,5,4.4,2.2,1.8,1.86,1.91,1.0,9.408,50.385
212,198.txt,23,4,1.45,4.48,0.0663,23,199,70,139,62,369,107,192,89,0.52,0.46,0.35,0.33,7.56,1.94,199,42,42.9,43.1,0.54,0.84,7.33,10.36,0.9,24.57,0.72,0.73,37.16,4.31,0.27,0.73,0.12,0.03,0.15,355,23,65,39,24,16,9,8,25,15.4348,14.7917,9.1026,1.6957,2.7083,1.625,0.4103,0.6667,1.0435,0.375,0.3333,0.2051,1.0417,0.641,5,4.88,2.75,0.96,1.66,1.82,1.0,11.533,47.733
213,412.txt,20,6,1.35,3.87,0.0912,26,172,65,113,61,450,120,212,104,0.47,0.49,0.38,0.35,8.14,2.02,172,41,37.7,33.0,0.38,0.69,5.73,8.11,0.84,16.85,0.53,0.6,23.4,3.42,0.18,0.47,0.12,0.01,0.13,449,26,60,42,28,14,9,7,49,17.2692,16.0357,10.6905,1.6154,2.1429,1.5,0.3333,0.5,1.0769,0.3214,0.25,0.1667,1.75,1.1667,5,5.81,2.12,2.08,1.77,1.69,1.0,6.795,60.965
214,332.txt,4,2,1.45,4.41,0.1477,6,63,20,38,18,98,27,50,23,0.51,0.46,0.32,0.38,2.25,1.06,63,42,38.8,37.5,0.64,0.84,4.5,6.36,0.9,20.66,0.76,0.88,12.25,2.47,0.28,0.65,0.18,0.0,0.18,94,6,15,9,6,4,4,1,10,15.6667,15.6667,10.4444,1.5,2.5,1.5,0.4444,0.6667,1.0,0.6667,0.1667,0.1111,1.6667,1.1111,5,4.0,2.33,1.17,1.92,2.07,1.0,10.464,48.714
215,206.txt,20,3,1.48,4.6,0.1111,13,155,62,105,55,279,89,147,79,0.53,0.54,0.4,0.42,8.82,2.1,155,41,42.4,39.6,0.56,0.79,6.56,9.28,0.9,23.43,0.71,0.74,27.38,3.7,0.25,0.71,0.1,0.01,0.11,268,13,39,23,13,9,6,8,27,20.6154,20.6154,11.6522,1.7692,3.0,1.7692,0.3913,0.6923,1.0,0.4615,0.6154,0.3478,2.0769,1.1739,5,6.85,3.31,1.77,1.67,1.88,1.0,10.868,49.608
216,324.txt,5,2,1.4,4.22,0.1609,6,63,19,37,17,97,26,48,22,0.49,0.46,0.3,0.4,2.4,1.1,63,42,38.2,37.1,0.65,0.84,4.52,6.4,0.91,21.06,0.77,0.93,13.07,2.56,0.29,0.65,0.17,0.0,0.17,93,6,16,9,6,4,4,1,9,15.5,15.5,10.3333,1.5,2.6667,1.5,0.4444,0.6667,1.0,0.6667,0.1667,0.1111,1.5,1.0,5,4.17,2.5,1.17,1.84,1.93,1.0,9.44,53.578
217,119.txt,27,3,1.41,4.33,0.0476,32,207,95,151,90,430,167,237,154,0.55,0.65,0.46,0.5,22.5,3.35,207,34,39.7,38.9,0.48,0.76,7.06,9.98,0.88,21.84,0.64,0.7,44.1,4.7,0.27,0.55,0.08,0.02,0.1,426,32,75,58,36,24,17,15,39,13.3125,11.8333,7.3448,1.8125,2.0833,1.6111,0.4138,0.6667,1.125,0.4722,0.4167,0.2586,1.0833,0.6724,5,4.34,2.16,1.06,1.63,1.7,1.0,10.831,49.008
218,231.txt,5,2,1.41,4.31,0.1494,6,61,22,39,20,97,29,51,25,0.53,0.49,0.36,0.44,3.56,1.33,61,41,38.8,38.9,0.63,0.82,4.38,6.19,0.9,19.6,0.76,0.89,14.22,2.67,0.31,0.65,0.16,0.0,0.16,93,6,17,9,6,4,4,1,9,15.5,15.5,10.3333,1.5,2.8333,1.5,0.4444,0.6667,1.0,0.6667,0.1667,0.1111,1.5,1.0,5,4.0,2.5,1.17,1.83,2.0,1.0,10.245,50.907
219,461.txt,8,2,1.51,4.5,0.1416,7,85,32,53,30,137,48,74,44,0.54,0.59,0.38,0.39,2.72,1.17,85,33,41.7,38.6,0.62,0.76,5.14,7.26,0.9,22.02,0.72,0.78,10.89,2.33,0.19,0.67,0.12,0.0,0.12,136,7,19,11,6,4,3,3,15,19.4286,22.6667,12.3636,1.5714,3.1667,1.8333,0.3636,0.6667,0.8571,0.5,0.5,0.2727,2.5,1.3636,5,4.71,2.29,1.71,1.94,1.88,1.0,9.819,47.134
220,223.txt,11,2,1.52,4.52,0.1508,12,92,36,61,34,151,54,79,44,0.52,0.56,0.39,0.42,4.65,1.53,92,34,40.2,39.0,0.61,0.76,5.29,7.49,0.9,22.06,0.77,0.81,16.96,2.91,0.27,0.7,0.15,0.03,0.18,141,12,22,13,12,4,4,4,19,11.75,11.75,10.8462,1.0833,1.8333,1.0833,0.3077,0.3333,1.0,0.3333,0.3333,0.3077,1.5833,1.4615,5,3.83,1.75,1.42,1.63,1.67,1.0,12.021,37.711
221,460.txt,9,2,1.47,4.41,0.126,9,87,35,58,33,146,46,79,42,0.54,0.53,0.4,0.39,2.72,1.17,87,29,38.7,34.5,0.6,0.74,5.09,7.2,0.9,20.84,0.73,0.83,12.5,2.5,0.19,0.68,0.14,0.0,0.14,143,9,18,12,8,5,3,4,18,15.8889,17.875,11.9167,1.3333,2.25,1.5,0.4167,0.625,0.8889,0.375,0.5,0.3333,2.25,1.5,5,3.89,2.0,1.44,2.0,1.72,1.0,10.479,48.394
222,274.txt,10,2,1.43,4.4,0.1111,11,100,32,62,29,153,47,79,40,0.52,0.51,0.32,0.39,3.52,1.33,100,37,41.7,41.3,0.65,0.77,5.72,8.08,0.92,25.84,0.78,0.91,19.17,3.1,0.27,0.72,0.13,0.04,0.16,149,11,23,11,11,3,3,3,15,13.5455,13.5455,13.5455,1.0,2.0909,1.0,0.2727,0.2727,1.0,0.2727,0.2727,0.2727,1.3636,1.3636,5,4.09,1.91,1.27,1.89,1.71,1.0,9.825,51.489
223,368.txt,10,5,1.5,4.42,0.0591,17,120,44,75,42,296,85,137,77,0.46,0.56,0.37,0.46,7.81,1.98,120,25,38.0,33.4,0.41,0.63,4.93,6.97,0.84,15.58,0.55,0.68,16.89,2.91,0.18,0.48,0.12,0.01,0.14,289,17,40,28,22,9,11,3,37,17.0,13.1364,10.3214,1.6471,1.8182,1.2727,0.3214,0.4091,1.2941,0.5,0.1364,0.1071,1.6818,1.3214,5,5.65,2.41,1.88,1.98,1.59,1.0,10.19,45.262
224,3.txt,14,2,1.4,4.42,0.0957,15,140,63,103,59,235,79,129,73,0.55,0.57,0.45,0.48,9.52,2.18,140,38,40.1,42.0,0.6,0.82,6.46,9.13,0.91,24.99,0.8,0.83,29.17,3.82,0.27,0.78,0.16,0.01,0.16,231,15,34,23,18,7,8,7,20,15.4,12.8333,10.0435,1.5333,1.8889,1.2778,0.3043,0.3889,1.2,0.4444,0.3889,0.3043,1.1111,0.8696,5,5.27,2.53,1.27,1.75,1.53,1.0,10.27,54.948
225,383.txt,13,2,1.57,4.67,0.1417,9,97,38,64,35,155,55,87,50,0.56,0.57,0.39,0.48,5.76,1.7,97,30,42.0,39.3,0.63,0.73,5.51,7.79,0.91,23.57,0.74,0.84,17.64,2.97,0.24,0.65,0.11,0.01,0.13,153,9,26,13,9,6,5,3,20,17.0,17.0,11.7692,1.4444,2.8889,1.4444,0.4615,0.6667,1.0,0.5556,0.3333,0.2308,2.2222,1.5385,5,4.33,2.44,1.11,2.23,1.68,1.0,10.122,45.486
226,467.txt,7,2,1.45,4.46,0.1398,5,64,24,40,22,101,31,53,27,0.52,0.51,0.38,0.38,2.25,1.06,64,40,39.2,39.1,0.63,0.76,4.5,6.37,0.9,20.27,0.75,0.81,10.56,2.3,0.25,0.69,0.17,0.0,0.17,97,5,17,9,4,6,4,2,11,19.4,24.25,10.7778,1.8,4.25,2.25,0.6667,1.5,0.8,1.0,0.5,0.2222,2.75,1.2222,5,5.4,2.8,1.6,1.78,2.07,1.0,10.739,49.114
227,298.txt,12,3,1.43,4.31,0.2291,10,113,35,68,33,242,64,107,56,0.44,0.52,0.31,0.37,4.03,1.42,113,34,38.2,35.4,0.47,0.67,5.14,7.26,0.86,17.18,0.64,0.7,14.7,2.71,0.2,0.6,0.12,0.0,0.12,234,10,29,19,11,10,6,2,23,23.4,21.2727,12.3158,1.9,2.6364,1.7273,0.5263,0.9091,1.1,0.5455,0.1818,0.1053,2.0909,1.2105,5,9.4,2.8,2.1,1.73,1.57,1.0,6.861,55.69
228,268.txt,10,3,1.39,4.14,0.1566,13,117,34,68,32,245,58,108,48,0.44,0.44,0.29,0.29,2.94,1.21,117,33,38.1,38.9,0.48,0.71,5.29,7.47,0.87,17.78,0.63,0.62,12.97,2.55,0.19,0.63,0.15,0.0,0.15,245,13,40,19,14,6,4,2,28,18.8462,17.5,12.8947,1.4615,2.8571,1.3571,0.3158,0.4286,1.0769,0.2857,0.1429,0.1053,2.0,1.4737,5,5.27,2.4,0.8,1.94,1.67,1.0,6.826,59.679
229,143.txt,8,2,1.42,4.35,0.152,8,85,31,56,28,138,41,70,36,0.51,0.51,0.36,0.39,3.52,1.33,85,38,38.9,39.3,0.62,0.82,5.12,7.24,0.9,21.76,0.8,0.83,15.7,2.8,0.27,0.77,0.14,0.0,0.14,134,8,19,10,7,4,4,4,13,16.75,19.1429,13.4,1.25,2.7143,1.4286,0.4,0.5714,0.875,0.5714,0.5714,0.4,1.8571,1.3,5,4.63,2.5,1.38,1.78,2.2,1.0,10.432,51.483
230,202.txt,28,2,1.38,4.26,0.0795,26,231,79,165,70,440,117,223,95,0.51,0.43,0.34,0.37,11.58,2.41,231,38,41.5,40.7,0.53,0.82,7.79,11.01,0.89,24.97,0.74,0.66,36.45,4.27,0.25,0.75,0.13,0.02,0.15,423,26,73,49,28,23,16,9,46,16.2692,15.1071,8.6327,1.8846,2.6071,1.75,0.4694,0.8214,1.0769,0.5714,0.3214,0.1837,1.6429,0.9388,5,5.12,2.5,1.12,1.71,1.91,1.0,10.004,53.842
231,87.txt,23,3,1.51,4.53,0.1118,7,174,69,120,62,350,113,186,100,0.53,0.54,0.4,0.39,10.09,2.25,174,37,42.0,39.2,0.5,0.76,6.58,9.3,0.88,21.32,0.65,0.66,28.9,3.8,0.24,0.62,0.13,0.02,0.15,43,1,4,4,2,2,2,2,5,43.0,21.5,10.75,4.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,2.5,1.25,5,14.38,6.13,5.0,1.94,1.84,1.0,9.658,33.225
232,471.txt,14,3,1.46,4.37,0.0842,10,112,39,76,37,216,57,107,51,0.5,0.48,0.35,0.53,8.53,2.07,112,34,38.6,39.1,0.52,0.73,5.39,7.62,0.88,19.11,0.71,0.87,22.53,3.36,0.24,0.62,0.1,0.01,0.11,210,10,25,16,12,6,7,2,28,21.0,17.5,13.125,1.6,2.0833,1.3333,0.375,0.5,1.2,0.5833,0.1667,0.125,2.3333,1.75,5,7.1,2.5,3.0,1.82,1.6,1.0,10.024,48.396
233,246.txt,7,2,1.45,4.39,0.1753,8,74,25,51,23,109,32,61,28,0.56,0.46,0.34,0.53,4.76,1.54,74,42,41.6,37.5,0.68,0.79,5.01,7.09,0.92,24.68,0.84,0.94,15.06,2.74,0.26,0.79,0.15,0.0,0.15,105,8,17,10,8,3,3,1,11,13.125,13.125,10.5,1.25,2.125,1.25,0.3,0.375,1.0,0.375,0.125,0.1,1.375,1.1,5,3.5,2.25,1.25,1.96,1.67,1.0,10.782,47.369
234,413.txt,5,2,1.44,4.41,0.1477,6,63,21,40,19,98,28,52,24,0.53,0.46,0.33,0.39,2.72,1.17,63,41,39.2,38.7,0.64,0.82,4.5,6.36,0.9,20.66,0.77,0.89,14.22,2.67,0.31,0.67,0.15,0.0,0.15,94,6,17,9,6,4,4,1,9,15.6667,15.6667,10.4444,1.5,2.8333,1.5,0.4444,0.6667,1.0,0.6667,0.1667,0.1111,1.5,1.0,5,4.17,2.33,1.17,1.84,2.14,1.0,10.586,48.714
235,357.txt,9,2,1.46,4.36,0.0824,11,125,41,76,39,222,62,105,58,0.47,0.55,0.33,0.34,4.45,1.49,125,39,39.7,39.3,0.56,0.77,5.93,8.39,0.89,22.07,0.72,0.66,16.45,2.87,0.24,0.76,0.17,0.03,0.2,220,11,36,26,16,12,8,3,22,20.0,13.75,8.4615,2.3636,2.25,1.625,0.4615,0.75,1.4545,0.5,0.1875,0.1154,1.375,0.8462,5,6.82,2.82,1.45,1.71,1.94,1.0,8.404,52.801
236,37.txt,51,4,1.34,4.18,0.0683,50,341,151,250,137,804,278,397,236,0.49,0.59,0.44,0.44,32.0,4.0,341,41,40.6,40.3,0.42,0.81,8.5,12.03,0.87,22.66,0.63,0.63,64.22,5.67,0.26,0.61,0.08,0.02,0.1,779,50,133,97,61,34,34,19,68,15.58,12.7705,8.0309,1.94,2.1803,1.5902,0.3505,0.5574,1.22,0.5574,0.3115,0.1959,1.1148,0.701,5,5.47,2.76,1.25,1.56,1.5,1.0,9.735,56.358
237,95.txt,93,8,1.37,4.2,0.0341,123,415,187,316,175,1794,612,902,528,0.5,0.59,0.45,0.23,20.49,3.2,415,34,40.4,38.8,0.23,0.78,6.93,9.8,0.8,16.65,0.35,0.35,46.8,4.84,0.15,0.31,0.06,0.02,0.08,1751,123,311,250,128,119,59,34,147,14.2358,13.6797,7.004,2.0325,2.4297,1.9531,0.476,0.9297,1.0407,0.4609,0.2656,0.136,1.1484,0.588,5,5.0,2.46,1.2,1.45,1.81,1.0,9.784,53.284
238,157.txt,11,2,1.48,4.68,0.1615,9,99,31,66,28,148,44,85,38,0.57,0.45,0.31,0.29,2.29,1.07,99,37,40.5,41.0,0.67,0.82,5.75,8.14,0.92,26.97,0.78,0.86,20.57,3.21,0.28,0.73,0.13,0.0,0.13,144,9,22,11,8,4,4,4,12,16.0,18.0,13.0909,1.2222,2.75,1.375,0.3636,0.5,0.8889,0.5,0.5,0.3636,1.5,1.0909,5,5.11,3.22,1.22,1.61,1.55,1.0,12.29,45.316
239,275.txt,13,3,1.45,4.32,0.0949,11,112,37,67,34,201,67,101,60,0.5,0.59,0.33,0.35,3.9,1.4,112,27,41.1,39.8,0.56,0.71,5.59,7.9,0.89,20.89,0.66,0.71,15.61,2.79,0.22,0.61,0.09,0.02,0.11,200,11,28,17,11,5,4,3,20,18.1818,18.1818,11.7647,1.5455,2.5455,1.5455,0.2941,0.4545,1.0,0.3636,0.2727,0.1765,1.8182,1.1765,5,6.1,2.7,1.4,2.3,1.63,1.0,7.709,55.105
240,10.txt,6,2,1.48,4.49,0.2083,7,72,28,50,26,109,36,62,32,0.57,0.52,0.39,0.41,2.88,1.2,72,40,40.7,39.8,0.66,0.77,4.88,6.9,0.91,23.05,0.81,0.88,13.24,2.57,0.24,0.75,0.16,0.02,0.18,105,7,13,7,6,3,3,4,11,15.0,17.5,15.0,1.0,2.1667,1.1667,0.4286,0.5,0.8571,0.5,0.6667,0.5714,1.8333,1.5714,5,4.29,2.43,1.43,1.77,1.59,1.0,11.719,44.548
241,256.txt,12,4,1.34,4.06,0.1104,10,111,43,67,36,219,77,103,58,0.47,0.56,0.39,0.34,4.11,1.43,111,31,40.2,36.9,0.51,0.71,5.3,7.5,0.87,18.56,0.65,0.69,16.46,2.87,0.23,0.66,0.09,0.0,0.09,222,10,41,17,10,6,5,3,25,22.2,22.2,13.0588,1.7,4.1,1.7,0.3529,0.6,1.0,0.5,0.3,0.1765,2.5,1.4706,5,8.2,2.8,1.9,1.54,1.75,1.0,6.696,61.094
242,307.txt,19,3,1.41,4.17,0.0924,22,157,54,96,48,361,99,164,82,0.45,0.5,0.34,0.33,5.89,1.72,157,36,39.7,34.5,0.43,0.72,5.84,8.26,0.86,18.09,0.59,0.53,15.29,2.77,0.18,0.55,0.13,0.01,0.14,349,22,52,39,24,12,10,4,32,15.8636,14.5417,8.9487,1.7727,2.1667,1.625,0.3077,0.5,1.0909,0.4167,0.1667,0.1026,1.3333,0.8205,5,5.0,2.36,1.27,1.75,1.71,1.0,8.55,53.68
243,189.txt,20,3,1.37,4.33,0.0781,18,191,77,140,71,355,102,185,93,0.52,0.5,0.4,0.4,10.72,2.32,191,39,42.2,39.5,0.54,0.78,7.17,10.14,0.89,24.16,0.76,0.69,32.49,4.03,0.25,0.76,0.12,0.04,0.17,351,18,52,34,25,12,14,8,32,19.5,14.04,10.3235,1.8889,2.08,1.36,0.3529,0.48,1.3889,0.56,0.32,0.2353,1.28,0.9412,5,6.5,3.22,1.78,1.73,1.74,1.03,10.215,55.363
244,6.txt,11,2,1.6,4.86,0.2051,6,91,37,64,34,130,44,74,39,0.57,0.53,0.41,0.47,4.26,1.46,91,44,42.2,38.8,0.7,0.83,5.64,7.98,0.93,28.85,0.86,0.95,17.05,2.92,0.24,0.83,0.15,0.0,0.15,126,6,18,11,6,6,6,4,13,21.0,21.0,11.4545,1.8333,3.0,1.8333,0.5455,1.0,1.0,1.0,0.6667,0.3636,2.1667,1.1818,5,5.5,2.67,1.67,1.85,1.81,1.0,12.58,37.47
245,269.txt,11,4,1.44,4.34,0.1478,12,113,37,66,34,254,68,124,61,0.49,0.49,0.33,0.36,4.36,1.48,113,33,37.9,37.7,0.44,0.67,5.01,7.09,0.85,16.44,0.53,0.61,12.12,2.46,0.16,0.49,0.11,0.01,0.12,248,12,33,24,17,6,6,2,28,20.6667,14.5882,10.3333,2.0,1.9412,1.4118,0.25,0.3529,1.4167,0.3529,0.1176,0.0833,1.6471,1.1667,5,5.53,2.2,1.27,1.99,1.52,1.0,8.086,53.672
246,169.txt,6,2,1.48,4.51,0.1383,6,71,25,45,23,106,32,56,28,0.53,0.5,0.35,0.48,4.76,1.54,71,41,41.0,38.5,0.67,0.77,4.88,6.9,0.91,23.57,0.8,0.95,19.05,3.09,0.36,0.67,0.14,0.02,0.16,102,6,19,11,6,5,5,2,10,17.0,17.0,9.2727,1.8333,3.1667,1.8333,0.4545,0.8333,1.0,0.8333,0.3333,0.1818,1.6667,0.9091,5,4.67,3.17,1.17,1.75,1.89,1.0,10.734,47.485
247,166.txt,23,3,1.41,4.43,0.0543,22,201,64,143,59,406,87,201,74,0.5,0.37,0.32,0.35,9.14,2.14,201,37,40.7,39.2,0.5,0.76,7.05,9.98,0.88,22.29,0.71,0.76,42.38,4.6,0.28,0.68,0.14,0.02,0.16,396,22,71,37,26,17,13,10,40,18.0,15.2308,10.7027,1.6818,2.7308,1.4231,0.4595,0.6538,1.1818,0.5,0.3846,0.2703,1.5385,1.0811,5,5.9,3.33,1.29,1.79,1.79,1.0,10.686,53.035
248,240.txt,9,2,1.55,4.6,0.0985,10,97,39,62,34,154,52,80,45,0.52,0.56,0.4,0.46,5.04,1.59,97,39,42.2,39.4,0.63,0.81,5.53,7.82,0.91,23.84,0.78,0.83,16.67,2.89,0.25,0.76,0.16,0.0,0.16,150,10,22,14,10,5,5,4,17,15.0,15.0,10.7143,1.4,2.2,1.4,0.3571,0.5,1.0,0.5,0.4,0.2857,1.7,1.2143,5,4.2,2.2,1.0,1.76,1.86,1.0,11.362,42.86
249,347.txt,10,4,1.4,4.42,0.0514,21,128,41,77,38,305,88,143,81,0.47,0.57,0.32,0.26,2.88,1.2,128,32,36.6,35.9,0.42,0.67,5.18,7.33,0.85,16.37,0.54,0.6,14.88,2.73,0.17,0.53,0.13,0.01,0.13,299,21,42,28,21,8,8,6,35,14.2381,14.2381,10.6786,1.3333,2.0,1.3333,0.2857,0.381,1.0,0.381,0.2857,0.2143,1.6667,1.25,5,4.67,2.14,1.52,1.86,1.62,1.0,9.783,55.255
250,306.txt,27,3,1.54,4.61,0.1034,23,158,59,102,54,324,114,165,93,0.51,0.56,0.37,0.35,4.9,1.57,158,40,39.6,37.5,0.49,0.74,6.21,8.78,0.88,20.21,0.62,0.57,13.22,2.57,0.14,0.65,0.13,0.01,0.15,305,23,37,28,21,9,8,9,46,13.2609,14.5238,10.8929,1.2174,1.7619,1.3333,0.3214,0.4286,0.913,0.381,0.4286,0.3214,2.1905,1.6429,5,4.78,1.7,0.96,1.69,1.38,1.0,11.109,41.137
251,196.txt,28,3,1.38,4.39,0.0431,25,216,77,152,69,432,114,232,100,0.54,0.43,0.36,0.3,7.86,1.98,216,41,42.4,38.7,0.5,0.8,7.35,10.39,0.89,23.07,0.66,0.62,32.66,4.04,0.23,0.67,0.13,0.02,0.15,427,25,73,51,30,19,13,10,44,17.08,14.2333,8.3725,2.04,2.4333,1.7,0.3725,0.6333,1.2,0.4333,0.3333,0.1961,1.4667,0.8627,5,6.28,3.04,1.4,1.66,1.64,1.0,10.641,54.854
252,271.txt,5,2,1.42,4.25,0.1429,7,65,19,39,17,99,26,50,22,0.51,0.44,0.29,0.44,3.06,1.24,65,42,39.9,38.9,0.66,0.84,4.62,6.53,0.91,21.8,0.78,0.94,14.06,2.65,0.3,0.67,0.16,0.0,0.16,95,7,15,9,6,4,4,1,10,13.5714,15.8333,10.5556,1.2857,2.5,1.5,0.4444,0.6667,0.8571,0.6667,0.1667,0.1111,1.6667,1.1111,5,3.71,2.0,1.0,1.85,2.0,1.0,9.948,50.605
253,43.txt,34,4,1.43,4.33,0.0764,36,233,98,161,89,517,160,253,129,0.49,0.51,0.42,0.4,13.92,2.64,233,31,41.4,40.1,0.45,0.81,7.25,10.25,0.87,21.27,0.64,0.59,30.73,3.92,0.21,0.71,0.09,0.02,0.11,492,36,68,49,34,17,13,16,52,13.6667,14.4706,10.0408,1.3611,2.0,1.4412,0.3469,0.5,0.9444,0.3824,0.4706,0.3265,1.5294,1.0612,5,3.76,1.84,1.14,1.81,1.75,1.02,10.579,49.251
254,470.txt,11,2,1.46,4.42,0.1168,10,98,35,67,33,157,49,86,43,0.55,0.5,0.36,0.42,4.65,1.53,98,41,40.6,42.1,0.62,0.8,5.53,7.82,0.91,23.56,0.78,0.81,16.96,2.91,0.24,0.74,0.12,0.02,0.14,151,10,22,14,11,4,4,3,16,15.1,13.7273,10.7857,1.4,2.0,1.2727,0.2857,0.3636,1.1,0.3636,0.2727,0.2143,1.4545,1.1429,5,4.5,2.3,1.5,1.76,1.83,1.07,10.705,48.398
255,395.txt,7,2,1.44,4.33,0.1538,9,89,30,55,28,134,41,69,35,0.51,0.51,0.34,0.53,5.26,1.62,89,43,41.4,40.2,0.66,0.83,5.44,7.69,0.92,25.46,0.8,0.84,13.47,2.6,0.23,0.77,0.17,0.0,0.17,128,9,18,12,10,4,4,3,11,14.2222,12.8,10.6667,1.3333,1.8,1.2,0.3333,0.4,1.1111,0.4,0.3,0.25,1.1,0.9167,5,4.0,2.0,1.33,1.86,1.78,1.0,10.578,47.034
256,161.txt,41,3,1.5,4.64,0.0793,38,283,104,208,97,595,167,318,149,0.53,0.47,0.37,0.39,16.96,2.91,283,36,43.3,40.2,0.48,0.81,8.2,11.6,0.88,23.85,0.65,0.65,46.25,4.81,0.22,0.65,0.15,0.01,0.16,577,38,93,67,43,21,19,12,60,15.1842,13.4186,8.6119,1.7632,2.1628,1.5581,0.3134,0.4884,1.1316,0.4419,0.2791,0.1791,1.3953,0.8955,5,4.58,2.45,1.21,1.89,1.72,1.0,12.651,41.877
257,439.txt,18,4,1.47,4.37,0.0944,17,116,46,74,43,229,94,117,78,0.51,0.67,0.4,0.43,5.63,1.68,116,39,38.2,33.8,0.51,0.7,5.42,7.67,0.87,18.85,0.63,0.7,14.7,2.71,0.18,0.58,0.1,0.0,0.1,220,17,31,23,18,5,5,4,31,12.9412,12.2222,9.5652,1.3529,1.7222,1.2778,0.2174,0.2778,1.0588,0.2778,0.2222,0.1739,1.7222,1.3478,5,3.5,1.67,1.39,1.84,1.6,1.0,9.878,45.543
258,57.txt,5,3,1.42,4.34,0.1705,6,64,21,39,19,98,28,51,24,0.52,0.47,0.33,0.44,3.06,1.24,64,43,39.1,38.8,0.65,0.86,4.57,6.46,0.91,21.43,0.76,0.88,12.25,2.47,0.27,0.67,0.18,0.0,0.18,94,6,17,10,6,5,5,1,10,15.6667,15.6667,9.4,1.6667,2.8333,1.6667,0.5,0.8333,1.0,0.8333,0.1667,0.1,1.6667,1.0,5,4.0,2.5,1.17,1.96,2.07,1.0,10.28,50.476
259,110.txt,10,2,1.46,4.57,0.2913,7,85,32,58,30,141,46,82,42,0.58,0.51,0.38,0.32,2.89,1.2,85,30,40.3,40.3,0.6,0.76,5.06,7.16,0.9,21.02,0.71,0.75,15.75,2.81,0.26,0.72,0.13,0.01,0.15,137,7,22,11,9,5,4,3,14,19.5714,15.2222,12.4545,1.5714,2.4444,1.2222,0.4545,0.5556,1.2857,0.4444,0.3333,0.2727,1.5556,1.2727,5,5.43,3.14,1.57,2.0,1.64,1.0,11.587,46.55
260,84.txt,61,3,1.26,4.07,0.0406,78,472,249,372,234,1073,355,552,311,0.51,0.56,0.53,0.42,36.25,4.26,472,37,42.4,41.5,0.44,0.81,10.19,14.41,0.88,25.75,0.67,0.64,84.12,6.49,0.24,0.74,0.14,0.02,0.16,1069,78,180,136,89,50,40,20,107,13.7051,12.0112,7.8603,1.7436,2.0225,1.5281,0.3676,0.5618,1.141,0.4494,0.2247,0.1471,1.2022,0.7868,5,5.04,2.29,1.11,1.68,1.42,1.0,8.639,64.094
261,277.txt,10,2,1.48,4.41,0.1024,11,105,27,57,25,182,45,80,41,0.44,0.51,0.26,0.24,1.44,0.85,105,32,40.7,34.7,0.58,0.74,5.5,7.78,0.89,21.38,0.71,0.72,12.96,2.55,0.23,0.68,0.11,0.03,0.14,182,11,28,16,12,6,6,2,22,16.5455,15.1667,11.375,1.4545,2.3333,1.3333,0.375,0.5,1.0909,0.5,0.1667,0.125,1.8333,1.375,5,5.67,2.08,1.17,1.65,1.52,1.0,8.241,51.305
262,378.txt,9,2,1.45,4.45,0.0802,13,103,36,68,32,182,56,98,48,0.54,0.49,0.35,0.29,2.61,1.14,103,37,40.2,39.5,0.57,0.82,5.4,7.63,0.89,20.66,0.69,0.68,14.23,2.67,0.21,0.68,0.17,0.02,0.19,176,13,31,21,14,9,9,4,19,13.5385,12.5714,8.381,1.6154,2.2143,1.5,0.4286,0.6429,1.0769,0.6429,0.2857,0.1905,1.3571,0.9048,5,4.08,2.38,0.92,1.83,1.58,1.0,11.174,47.253
263,237.txt,11,3,1.5,4.47,0.1067,8,87,27,53,25,174,49,85,45,0.49,0.53,0.31,0.31,2.79,1.18,87,28,37.7,32.9,0.5,0.64,4.66,6.6,0.87,16.68,0.62,0.62,11.17,2.36,0.21,0.57,0.12,0.0,0.12,172,8,24,12,11,4,4,1,16,21.5,15.6364,14.3333,1.5,2.1818,1.0909,0.3333,0.3636,1.375,0.3636,0.0909,0.0833,1.4545,1.3333,5,8.0,3.75,2.88,1.52,1.7,1.0,9.557,48.783
